trajectory_id,h5_file,generator_rank,frame_index,slot,episode,md_step,model_iteration,pool_index,temperature_K,cluster_a_indices,cluster_b_indices,pair_distance_rmsd_a_A,pair_distance_rmsd_b_A,max_pair_distance_error_a_A,max_pair_distance_error_b_A,minimum_intercluster_distance_A,centroid_distance_A
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,71897,1,31,241800,53,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.14430558758957043,0.14839251494978248,0.3528332175675235,0.36721510309608796,11.034453392028809,15.39040756225586
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,71917,1,31,241900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.15922335799133355,0.09094983098894974,0.3270925940934024,0.2542958162686535,11.014748573303223,15.440991401672363
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,71937,1,31,242000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09383645427813216,0.133983177063681,0.28429984077426873,0.3586730422440372,11.182875633239746,15.468969345092773
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,71957,1,31,242100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1386315992497821,0.09227758096597309,0.3971023024979434,0.183353847450336,11.240982055664062,15.479026794433594
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,71977,1,31,242200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.166235229987834,0.099565937907959,0.5244831504288516,0.24040602668735467,11.393577575683594,15.564383506774902
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,71997,1,31,242300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0733995327342874,0.12156418322764347,0.1524078792735475,0.2626046599808536,11.53250789642334,15.638212203979492
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72017,1,31,242400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1203853855650558,0.1620039115419273,0.46518940348060944,0.46738476175697663,11.397513389587402,15.68017864227295
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72037,1,31,242500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12622995717067903,0.08891026135263937,0.42118400949867585,0.18489908639635022,11.442788124084473,15.774017333984375
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72057,1,31,242600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11514286561852463,0.1325655865000474,0.37044786874498303,0.3665971221390567,11.8070068359375,15.838812828063965
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72077,1,31,242700,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12698733888616612,0.14988774268039726,0.29496569055946686,0.4136733474198184,11.727134704589844,15.851306915283203
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72097,1,31,242800,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11551151807162195,0.09452103789817148,0.2975043715897403,0.2093371810379825,12.133405685424805,15.851293563842773
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72117,1,31,242900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12869685415007392,0.10858676173189244,0.4070815505448184,0.26031107324989655,12.291211128234863,15.852577209472656
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72137,1,31,243000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07252212766522488,0.14377797009474325,0.19713353141757928,0.4945992888871036,12.370447158813477,15.929522514343262
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72157,1,31,243100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11103570283118182,0.08182866656650599,0.2798623504105411,0.18351454157265046,12.96212387084961,16.023544311523438
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72177,1,31,243200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06435236070764873,0.08191170768519535,0.2176865996781192,0.21777771934482537,12.751846313476562,16.075040817260742
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72197,1,31,243300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1106660332453114,0.07591069009278846,0.22029065116855584,0.19495529550941804,12.68419075012207,16.100788116455078
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72217,1,31,243400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11693225588655907,0.07123615782031016,0.2658118667069278,0.17935270685585358,12.297317504882812,16.043800354003906
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72237,1,31,243500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1169255968769821,0.08338512486922925,0.3068900011441418,0.27137660011264764,12.083647727966309,15.976631164550781
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72257,1,31,243600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10277603019555197,0.14153732590059592,0.38037489875766717,0.35183519739540436,12.133702278137207,15.986721992492676
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72277,1,31,243700,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10583993433704991,0.08697228571187364,0.3308815859219738,0.2385206125638195,11.487774848937988,15.98830509185791
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72297,1,31,243800,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12081632970511087,0.11442137950741443,0.3444442652127453,0.2716230811539493,11.015791893005371,15.929513931274414
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72317,1,31,243900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10315045769404098,0.09082830078809218,0.22638058129991467,0.1909512938919864,11.148933410644531,15.822586059570312
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72337,1,31,244000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07975370137963406,0.07530849138509958,0.18932055458042107,0.20746702570350983,11.085116386413574,15.745773315429688
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72357,1,31,244100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09268221752368273,0.06870703402483189,0.2773470344010196,0.15829371437046014,10.942962646484375,15.764388084411621
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72377,1,31,244200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12801066770844757,0.0939935371052134,0.374336709823341,0.23240274805458405,10.95435619354248,15.801207542419434
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72397,1,31,244300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09380988598152817,0.0758924389502757,0.17822551194871838,0.25650877375038483,10.933253288269043,15.937283515930176
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72417,1,31,244400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.14220268715803586,0.09213253472579906,0.32340521234901765,0.18870448097202264,11.17261791229248,16.07495880126953
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72437,1,31,244500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10569428519328487,0.056259471366864856,0.22379583734901765,0.12056631464393952,11.361502647399902,16.09780502319336
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72457,1,31,244600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.079425900947691,0.08813743321255632,0.22275256141635857,0.23852438349159577,11.186281204223633,16.080448150634766
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72477,1,31,244700,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11411086750805563,0.10146024993257684,0.31918119851793225,0.2210154436490246,11.406231880187988,16.076662063598633
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72497,1,31,244800,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07391305267149906,0.08316558695056903,0.12969063743564568,0.17957872766884186,11.393420219421387,16.04388427734375
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72517,1,31,244900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07402008170100849,0.058947698807632225,0.14811081308754304,0.16897248252841912,11.56590747833252,15.917607307434082
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72537,1,31,245000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.097486275145893,0.11141611054221924,0.23028063241685803,0.3364014090958438,11.142189979553223,15.805615425109863
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72557,1,31,245100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08111900471224757,0.10070820476254749,0.15283245462807038,0.28876728433998444,11.023289680480957,15.723515510559082
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72577,1,31,245200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0975430343188707,0.06357260016185932,0.23797296945299085,0.13870760881543198,10.711220741271973,15.620009422302246
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72597,1,31,245300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1021688510664404,0.12508108119844655,0.26608132347080193,0.4603027762833438,10.286843299865723,15.595914840698242
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72617,1,31,245400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09135499808560353,0.06692783644579701,0.20408672708900788,0.13618849739047967,10.308259963989258,15.604971885681152
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72637,1,31,245500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0554968021894638,0.10095950538736181,0.10375446695717194,0.2579240264359317,10.249650001525879,15.556527137756348
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72657,1,31,245600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07745579612031298,0.061460046705054006,0.1522622011563488,0.14260624870273553,9.897947311401367,15.446459770202637
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72677,1,31,245700,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13164069490389937,0.1198024178936409,0.26259893793495515,0.2479414405289493,9.871432304382324,15.410242080688477
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72697,1,31,245800,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.06489318891446305,0.05292176979467316,0.14798449501010857,0.14062055831939357,9.879684448242188,15.324163436889648
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72717,1,31,245900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09488401812935747,0.08018603504571255,0.22278832856859143,0.17625135797890046,9.683512687683105,15.191962242126465
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72737,1,31,246000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09515768290699389,0.12443811773279449,0.22490877527626374,0.25682019218418084,9.654692649841309,15.123428344726562
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72757,1,31,246100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10672853067957491,0.07957944629103934,0.21478795036289178,0.19511460288974725,9.830185890197754,15.038264274597168
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72777,1,31,246200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12140857489740106,0.1079076540579904,0.3582925261917911,0.29977559074375115,9.597579956054688,14.885293960571289
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72797,1,31,246300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11961194112323109,0.1814662062089815,0.26978439707191804,0.5031809272232852,9.559897422790527,14.771638870239258
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72817,1,31,246400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08837405179315697,0.06454415135117765,0.16699213404091218,0.12950274431347886,9.884222030639648,14.782758712768555
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72837,1,31,246500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12041723928332551,0.056134761763957416,0.29350708946201287,0.12090763336211818,9.762590408325195,14.852731704711914
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72857,1,31,246600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11245891927829631,0.09591738842517222,0.28044508918735467,0.29886860269935944,10.320808410644531,15.016818046569824
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72877,1,31,246700,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13613034939058416,0.08593417772358447,0.2704619826737247,0.18344306413377698,10.221871376037598,15.099050521850586
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72897,1,31,246800,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1064455251283472,0.10168647013783125,0.30549187082680085,0.2686318816605411,10.129179954528809,15.136080741882324
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72917,1,31,246900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10304892435902631,0.0663318371770072,0.2523128933116334,0.16879486505235608,10.686532974243164,15.151660919189453
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72937,1,31,247000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12916608853980915,0.08303002802400127,0.2620419921341739,0.1721987189713321,10.650385856628418,15.211910247802734
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72957,1,31,247100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.15406127483565782,0.12342017388017605,0.3793992942973512,0.22281879801185944,10.4297513961792,15.241902351379395
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72977,1,31,247200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1026817204564643,0.0944169670107228,0.2167749308011242,0.245064248885841,10.571423530578613,15.291360855102539
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,72997,1,31,247300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09982866608756082,0.12586513779991676,0.22088188547523835,0.3263606490555606,10.788199424743652,15.451818466186523
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73017,1,31,247400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.13128151997147403,0.0945896436491421,0.28042072672279694,0.15297693628700593,11.011932373046875,15.672026634216309
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73037,1,31,247500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1404174815842719,0.11564332641073556,0.25750826820346795,0.28322218879672967,11.324727058410645,15.812528610229492
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73057,1,31,247600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11867735008672324,0.16280892253718363,0.2628414577647584,0.3653768958512149,11.340826988220215,15.874698638916016
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73077,1,31,247700,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07764620133068442,0.09691222167538714,0.17859882730873444,0.2579293154141613,11.22242546081543,15.85395336151123
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73097,1,31,247800,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10342395636322609,0.08779186532092202,0.2994308374783703,0.16759966834995232,11.247456550598145,15.888667106628418
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73117,1,31,247900,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.12606208635296917,0.11744489575865819,0.3549928568265148,0.22136959320098537,11.06120777130127,15.801169395446777
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73137,1,31,248000,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10425083901504674,0.09156900986584347,0.22880529824937756,0.21368431512559827,10.755477905273438,15.627178192138672
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73157,1,31,248100,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10566786591306457,0.09894267911568641,0.27720541376503327,0.25981068078721936,10.604790687561035,15.485989570617676
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73177,1,31,248200,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.05037794742752222,0.10617423246908105,0.09072373748078455,0.23467535395058015,10.211350440979004,15.253215789794922
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73197,1,31,248300,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09014619725352105,0.07736438820509897,0.22927903160068475,0.14616679176303826,10.36850643157959,15.113189697265625
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73217,1,31,248400,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08006810647162842,0.13686083029442245,0.18059012376904526,0.3785151900711856,9.885712623596191,14.988697052001953
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73237,1,31,248500,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09486628714030196,0.10229927156190251,0.2568888129654727,0.34380430597694733,9.896737098693848,14.795551300048828
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73257,1,31,248600,54,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08939105609727682,0.11897918485727207,0.2183107795182071,0.4148011110684582,10.234002113342285,14.710680961608887
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73277,1,31,248700,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08918509439303146,0.15719334836127702,0.23519848808261834,0.401432460731586,10.51388168334961,14.764776229858398
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73297,1,31,248800,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11568088693264113,0.11650386901969165,0.24414848748887952,0.25523085016640046,10.630985260009766,14.817030906677246
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73317,1,31,248900,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08625668329874589,0.12607090565624857,0.20858187097938874,0.4013290308377453,11.214241981506348,14.834312438964844
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73337,1,31,249000,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08760566883492751,0.13537667522670163,0.2710432471695743,0.37746996302040436,11.501851081848145,14.867024421691895
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73357,1,31,249100,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10523648544971508,0.11894054791388582,0.2614015998307071,0.3328819178006359,11.691810607910156,14.834247589111328
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73377,1,31,249200,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.08407611924918922,0.14269557966506516,0.1909570597073742,0.3425750197830997,11.572830200195312,14.862363815307617
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73397,1,31,249300,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.056895701232808474,0.09158627104588414,0.12759730302929917,0.2170295180741153,11.662888526916504,14.909771919250488
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73417,1,31,249400,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.15506176048313877,0.0723626529039053,0.40166992563637116,0.24931000694248162,11.893303871154785,14.911937713623047
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73437,1,31,249500,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1078579985856376,0.08978644100427967,0.27493094428989373,0.18138212580116608,11.69655704498291,14.89692211151123
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73457,1,31,249600,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.09642324411349214,0.09758009992185955,0.21389383692177155,0.26021665949257233,11.200596809387207,14.862150192260742
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73477,1,31,249700,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.10567776676337874,0.1134673866795218,0.2119621695938907,0.3797268770596691,10.721495628356934,14.800588607788086
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73497,1,31,249800,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.07429081124686418,0.13923443028950414,0.1769628427884289,0.33040708918007233,10.548463821411133,14.794527053833008
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73517,1,31,249900,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.1059440680780027,0.09750526648339171,0.24120516199501374,0.2556652488175235,10.773244857788086,14.824052810668945
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73537,1,31,250000,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.16041332149376247,0.11571148790242919,0.5181100271603771,0.33687113746616326,10.713127136230469,14.937897682189941
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73557,1,31,250100,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.05362239531316634,0.1351611989787297,0.1118366665049928,0.3096217574539981,10.341800689697266,15.065634727478027
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73577,1,31,250200,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.11251864437678163,0.11430331583730069,0.2985000075760684,0.22542928099885096,10.275177001953125,15.126248359680176
generator_rank_5_4921456:r5:s1:e31,../results/bi14-6_samples/generator_trajectories/generator_rank_5_4921456.h5,5,73597,1,31,250300,55,504,441.5096740722656,0 1 2 7 8 10 13,3 4 5 6 9 11 12,0.0981625874238318,0.1352293808588833,0.26225470527622186,0.516971101608009,10.528114318847656,15.175322532653809
