idx,config_id,oob_model_count,force_std_rms_oob,force_std_max_coord_oob,force_std_max_atomnorm_oob,force_std_p95_atomnorm_oob,source
1077,8376da8111a7e33677388452a154e17cc0692058,5,0.001994816139903441,0.0035931283349975897,0.003973623952823872,0.003960685069645411,bi4-2
1078,6052f44f17632c581e9603977e1e1f61a75502c8,1,0.0,0.0,0.0,0.0,bi4-2
1079,5b2d480e02add72e5aa13f9f2f1a802c2ca3f4d6,3,0.0018248453258869156,0.0026425878385404177,0.0036528517784683275,0.0035861998784273057,bi4-2
1080,c92e7f7fedb285ea5d4b0e827256db948b0e19f0,2,0.0041073753263940055,0.008169111012079556,0.010204678933315406,0.009936936673991845,bi4-2
1081,53aa870299f50d239f6338e552f482aad8f0dc90,2,0.004537954897571037,0.007797138056324102,0.008419659980610518,0.008412386311197095,bi4-2
1082,b70c50c03e9fe308c600ebced920509d55b179e1,5,0.006330855364406758,0.010640181152837111,0.013616953609193754,0.013176541080042582,bi4-2
1083,9d43bd45a56abbbe820c075bb826420386b83db0,1,0.0,0.0,0.0,0.0,bi4-2
1084,8d4745b3bd6da3b8ce513cbb036e0492c35cf938,5,0.001762847257204041,0.0035733923321602445,0.0043256354318350195,0.004192624136830589,bi4-2
1085,ee19ec9ea0f48efe3f4302dc75d09320b0a2c8b7,5,0.002578799645779678,0.005102318976320228,0.005673668291789855,0.005558546251070234,bi4-2
1086,5bcc0bd18f03463e350b48d0de0a3955cbd36ce4,2,0.003317790159604555,0.00601513894574781,0.006968612319634491,0.006735707302480037,bi4-2
1087,cc17d94ecce808153efbc667f9de271204ffae9d,1,0.0,0.0,0.0,0.0,bi4-2
1088,cdc4382390623f849a920c90b25b28accfbb01fc,1,0.0,0.0,0.0,0.0,bi4-2
1089,11649a70100b331421509e44bec4f602789a0b52,2,0.004905956072844365,0.0077601268733908406,0.009978500720473727,0.009853766932402357,bi4-2
1090,69613e3c703dc5c55b082bc5d7528e532ee15ff4,3,0.0023168744234735353,0.004247230781649015,0.004816477148779667,0.004669753511363191,bi4-2
1091,ef2abd93aafdecd99fb20d927cb5585ddcbf54f1,1,0.0,0.0,0.0,0.0,bi4-2
1092,622ad494f7fb2cdd728db1a8c63876a671685da4,3,0.006032344229676052,0.009063942645577017,0.011445213459384184,0.01142155068211053,bi4-2
1093,ed9af46a37cb9d5aafd1be45b2b8c2b1c09a2e54,3,0.0016139423098565833,0.0030692589377085567,0.0036568610631320052,0.0035810446446268083,bi4-2
1094,0bfb5aec729abd6d56730d7e532b1d2bb683deb7,5,0.0030719216547869504,0.004609283374377063,0.005646963886025122,0.005610210479304469,bi4-2
1095,433fd89b465959d40227ad0b3563b4e65dfdd2c1,2,0.0026463228629861773,0.0047771973204484754,0.00571070650304643,0.005538407831308476,bi4-2
1096,0490665bdf97eb4b015b627e4e8ddc93b82a69ed,4,0.001080921742482999,0.0017407232050476664,0.0020999723403710858,0.0020782444475442737,bi4-2
1097,9a627ac88a90fefbd61911b786e81ac7f71ad09d,5,0.003450828094373938,0.0046503241728690125,0.006835087700918102,0.006751765237190692,bi4-2
1098,14cd05cb933fad7b6d8c8cd44646be163a5d1a2a,5,0.01496767066026703,0.027764275779341315,0.031218740130117613,0.030650009031711445,bi4-2
1099,3621ccd1c3d041c283aa4d7fff509a6afbc3b3b3,2,0.002917773202986949,0.005014790315634703,0.005496945793074839,0.005495519224933915,bi4-2
1100,ca86fa4c2c3fe72eb4a2027eaaa10dd6b2e651ea,4,0.008702990004238544,0.01246008044886126,0.017501896283992756,0.017050857541591698,bi4-2
1101,c8847f70d2a68535f1627b1da7330dd884ca330a,1,0.0,0.0,0.0,0.0,bi4-2
1102,590fe1aef0a2c69a7448cd78ba6e61aee4144042,3,0.005758100656383408,0.01124489047385218,0.015030249463892023,0.01446676309830425,bi4-2
1103,a4e2677467dde48d6a3c5bf1eeaa64bfb6fc42bb,1,0.0,0.0,0.0,0.0,bi4-2
1104,3a7d14b58aa1439b048cfe0df1804a1aef3acee0,5,0.0022957169978049066,0.002927906128560647,0.004129993421367155,0.004116230520878251,bi4-2
1105,52a010b6f07279df553f0156fcfeff35b376c6ea,2,0.0009787235764476953,0.0019103855850266325,0.0020218752589800885,0.0020077989019518434,bi4-2
1106,8b20af822cfac066d25d79edd6bcad3f17cad93c,1,0.0,0.0,0.0,0.0,bi4-2
1107,189bbda2815ca78eaef912cf12b882feaf0dbe4d,4,0.002467392034951133,0.005634116063001078,0.005734106852472778,0.005641725190334516,bi4-2
1108,e8c54ebdf3feac49f805adc9981fba1b55e3ab7a,4,0.0036107761516552092,0.005817017970457367,0.007308944861512348,0.007174921744419679,bi4-2
1109,9708df27dfe7e24155a6399354aa4be2f8248137,5,0.0022207908721442043,0.003904785206562675,0.004551885451846424,0.00449428797264404,bi4-2
1110,707809f5633e24bed7d9f05ec739335adb324607,2,0.0008862628810517363,0.0015115474587093806,0.0015546114362984978,0.0015525938349538312,bi4-2
1111,cc676bc2dd2ba1542e2c98cd56961e9d390d11b7,4,0.0016759483557914308,0.0026380650258623576,0.003102190624172377,0.0030706221801816537,bi4-2
1112,eabb6ebeb7ba3e8b6c1fca0b0396209679238426,1,0.0,0.0,0.0,0.0,bi4-2
1113,3109e75427fa0d0c823b63adc5774446564270e4,2,0.0014764503701379724,0.0023699779700193536,0.002906117189005861,0.002889488431503234,bi4-2
1114,380a61a3fdcd25eeb5849a7d3daba1559b2addeb,1,0.0,0.0,0.0,0.0,bi4-2
1115,ccafc259dab2f6fe610ed8b67d87b148da35cfbc,2,0.0007709805507351624,0.0017350990185263382,0.001754132033513608,0.0017520125544438728,bi4-2
1116,07b6c7c718eb4053ccd502d5d76421453464b094,2,0.0086763668301379,0.020383040093787948,0.02177123014831745,0.02073169862825715,bi4-2
1117,cdcbf2c2417c2ab401d77c0db4a4eecc3a743106,5,0.0020261647329435474,0.003355312124641579,0.0038319844883299005,0.0037771430803374335,bi4-2
1118,3696fdfde72a196c3373faabf83a1ee3878d0212,3,0.0038372255096565085,0.00654566277723316,0.00794099116634139,0.007808485500933757,bi4-2
1119,fbbf9e84738539304523b436f7d7b85691770892,3,0.002312339919860505,0.003367287714662212,0.004488139575568204,0.00443696797230194,bi4-2
1120,1125b69fdd2ea9262851b379282b9ec77a4a1735,2,0.0032819894440865335,0.006459914989915402,0.006906557518197443,0.006854952654424404,bi4-2
1121,3b335cc4b53395c34122e85a15d4ba246948c497,3,0.002972698771729922,0.006416048175597861,0.006490054802468851,0.006281859523542689,bi4-2
1122,16202dd36c9ca507d1384e8653d96f63078229bf,3,0.002100832468092982,0.003817514812596791,0.0043902351776073205,0.004317518384970404,bi4-2
1123,1932a416425256d9bd9bf565687d0dd2eaac0ff7,2,0.0022419273117864685,0.0042388170816707645,0.005128128914586443,0.004999654120307422,bi4-2
1124,1b8f86174b7647e4ac22c625a0cada926357a3d4,2,0.0029588012760545174,0.005103564635302929,0.006087149883428686,0.006003413475192972,bi4-2
1125,1801e5a203df3e1463e88b300dea3b37939a32c4,4,0.0027221598361359452,0.004583665754944754,0.005054830063519695,0.005039312334527992,bi4-2
1126,c64ba88e0e3d101aeee9e1df7d7385d8cd70d1e8,3,0.0031952838107429213,0.005300786535313965,0.0073830624306301836,0.0070113660766125034,bi4-2
1127,9a39f61df0d01f765936c412d0345b97a5f829e5,1,0.0,0.0,0.0,0.0,bi4-2
1128,a49f1a63addfae90182ae04bdcadf360276d426c,4,0.002849116922420261,0.004705902946094116,0.005652567421125045,0.005652075648753705,bi4-2
1129,2184aec28267a4f9ae75f729a1166b411696fad5,3,0.005255734601162674,0.007365588232009485,0.009504258810969704,0.00949855079310152,bi4-2
1130,91b4dff3ab01739527695124f9ab46f22cc06849,3,0.002192155356606599,0.003976140412094528,0.004257670600112164,0.004198374992320785,bi4-2
1131,43a6d00c233e912482014c490121ccac5457bedb,3,0.0020649551303427442,0.0034670102829067583,0.00394180968730732,0.003926037695434191,bi4-2
1132,8802f169792433a90d9bd0fe608937da57e87c4a,5,0.002208448757801983,0.002786891769069375,0.004100199716221053,0.004074154848981204,bi4-2
1133,f75e4f38d693490baa30deddf83e4c03e908f0dd,3,0.0017846021741990557,0.003001469025020451,0.0037428174789431753,0.0036916255995596376,bi4-2
1134,87761eab408c5d7dfd66a52075f80d58d5d17d82,3,0.0015105680950076223,0.0024104130651442196,0.0031459221449985516,0.0031018029586678767,bi4-2
1135,2aa041985af4ffe6479e4cf38dc24ed0522e46b2,1,0.0,0.0,0.0,0.0,bi4-2
1136,9e8866fb694e3cd909cedf2942e2a00f736147a5,2,0.0025963285096292942,0.004513458782494424,0.0052532029857131025,0.005246603946174662,bi4-2
1137,a65efe868c609caaaa78c5790461fc627e885558,4,0.001250458208411771,0.00195732865505282,0.002483837516571309,0.0024479844792550747,bi4-2
1138,37452aab4c3812704c25e1cd3644d6121a46f952,2,0.004424886508359976,0.008288925937029854,0.009338983305573187,0.00920155928519726,bi4-2
1139,1e3d910211c640426d03f477ca6f3a6529da4285,2,0.003990562238133391,0.007969892416811382,0.00850670843167953,0.008328759915914242,bi4-2
1140,2ec5745e55131fdde936e987430a89c9f5da7760,3,0.002298921332849006,0.003436332476825943,0.004160537012484187,0.004149073068356717,bi4-2
1141,9f586e2d03cf681847702791f409fbb0d91bbe48,1,0.0,0.0,0.0,0.0,bi4-2
1142,febe96809a42df33f5d92fa25db0835cc8dd5d49,2,0.002810598132944238,0.006046284093335431,0.0066240651496915865,0.0065620016206424546,bi4-2
1143,78fedecd2f71a78eceb35787a4ea8db4e0bf7d01,1,0.0,0.0,0.0,0.0,bi4-2
1144,8cda5b1a91fe80d5a435a05b34aafaccc9fa0535,5,0.0020141415045491764,0.0035565574629268146,0.0043525988398618225,0.004346806283136979,bi4-2
1145,606f7d9925305d5e16a2a82c9efd80820e4ab3e0,1,0.0,0.0,0.0,0.0,bi4-2
1146,fb90ed1d4390989ea7723fa4b0acad7f50955469,3,0.0035671684165379997,0.007648151735294648,0.008164617329067224,0.008065295105681833,bi4-2
1147,a6b3963cdf1e2e1cc6a0f50d2d7bacb6955bfe94,1,0.0,0.0,0.0,0.0,bi4-2
1148,a9fb29e92f39f20167a069e76ea4b9c4fd266865,1,0.0,0.0,0.0,0.0,bi4-2
1149,51c193f460b531b1fb7911a9dbf6d94753c2717e,2,0.003390155115107471,0.006285786504682263,0.007514902642353308,0.007378550532709907,bi4-2
1150,5756408c104114c70485130f10efc4e157b36646,3,0.0018021010654952268,0.002377491196357247,0.003789307201029302,0.0037206504465482886,bi4-2
1151,a45e7d7c887436c0595be664be3b710bfbc22547,2,0.00419680412314499,0.0101773701949889,0.01105784322298727,0.01050096205667352,bi4-2
1152,6a70ef20a12338a1cf54c8004d53cb67abf36bee,2,0.0022526405453202366,0.004168859504952079,0.004949284588296944,0.004921420924954198,bi4-2
1153,e789d0bcd973405c57e460439a825baf91de58e1,5,0.004701226181055014,0.007456364965507616,0.009902166325944704,0.00974227658945314,bi4-2
1154,7aa5aec028cda678be59c6e3b666adebf0ed8765,4,0.0019791131025643257,0.003226286564526705,0.0046170994511243214,0.004434550893462788,bi4-2
1155,125534118befa6d5317011ba66fccd2a05aaab45,2,0.0011602630271380773,0.0023029915795605474,0.0025645110812392443,0.0025401540498103414,bi4-2
1156,360a819a334aac60af080a024ff5df58cb2b5e74,2,0.002710330712434801,0.00604320123125163,0.00774515713354167,0.007156766262669163,bi4-2
1157,6933254cff92040ad3227a03a76769f4393b7148,3,0.008843870126716209,0.018596263998382385,0.01987540416583021,0.019571381770523234,bi4-2
1158,98d21727426ba31cd0c073b730e3a18508648399,4,0.0037341007982237794,0.006181848717267469,0.007770053575475536,0.007606215895126643,bi4-2
1159,2a4d460b92291b82605356e46e10c16dbb0b4d4a,3,0.0019223866396527798,0.003532944674908058,0.0039171973218653814,0.003913654586519357,bi4-2
1160,bd2595a8b99e0098626edce8f388257a76c6c433,1,0.0,0.0,0.0,0.0,bi4-2
1161,a2952e3d6387cd77e46d83a7ad9e5ed6a83e6cab,5,0.0021131866344036077,0.0033071405589690044,0.004472278196035936,0.004314113235080186,bi4-2
1162,5b774063b179b0333422a2b082003ae2d6fbfb7d,1,0.0,0.0,0.0,0.0,bi4-2
1163,474313b6d397c3d6bf0b0d3594a576a968a7c99f,0,,,,,bi4-2
1164,772c397fa38253a504aba51a926a1a0d04ca09d4,5,0.0018951150017952841,0.003634130854757875,0.004017945702222272,0.003935702982529291,bi4-2
1165,66ffc09d6934a74815163a30a390e8cf527b0db4,3,0.0012094273663726784,0.0018848067677096423,0.0023751837603957315,0.002349921436555272,bi4-2
1166,82ff42d2395aaab7730e3f376620ae34fb77f0d9,3,0.0011389912719677244,0.002092129765476718,0.0023718086091048317,0.0023613358824879954,bi4-2
1167,db2aa158c2f49825cd1835ccc67e387c7e039f4c,3,0.0010582408264180223,0.0013066691592142628,0.001966847397657041,0.0019554073039739104,bi4-2
1168,6f4d6bb03b8e6a22f0c9fa78a9b82e6d4033abde,2,0.005457284794731441,0.01008680611507969,0.013409832155986368,0.013241255018476616,bi4-2
1169,76822b70ccfa59bb29699f92f831d32f652756ca,3,0.0019377257606434046,0.003939171686738038,0.004388687013028626,0.004360400868106474,bi4-2
1170,462685cddeed4472d91fdd5f0979fba443747098,2,0.0012743568700452994,0.0028456397716340965,0.0033112729552965967,0.003143577065953276,bi4-2
1171,c21bba89b5ad2881e27c5bebfc114e23d68fcd06,2,0.002827189073306816,0.006566853023027308,0.006642693659002462,0.006567961606721008,bi4-2
1172,a8359b13bdd9e24f2e189f2e6890ba05ee1957bd,5,0.0036782709045496183,0.005681494793665737,0.00640880884804977,0.006405804029325375,bi4-2
1173,0cb07e919dfa7c3f66d374b12464d11d0bcc23da,1,0.0,0.0,0.0,0.0,bi4-2
1174,64e88bf4640090b5421e0a39564d5da40886f96f,2,0.0028114375610331977,0.005817604852673311,0.006154951506811114,0.0061100483468013115,bi4-2
1175,1485e735e41d5d93e253abd38d8d1ea779540dfa,3,0.005845940322146134,0.009783453103223502,0.011414756003178395,0.011304599917764514,bi4-2
1176,9cadf65b19d6b19681bd369d0361dce36df4f20e,5,0.002509557940744238,0.004633431564028002,0.0048821620317274364,0.00487312903516767,bi4-2
1177,cca084f6ac842257845c9ce69d3a6d404b9151e0,2,0.0005811391736493679,0.0013175610317926877,0.0013405621955814432,0.0013390336328040927,bi4-2
1178,93dad148bc57f3616d52e5feb3b0d603074e7191,1,0.0,0.0,0.0,0.0,bi4-2
1179,4ec9651d6c52837b139c334a9e40beb1da97d5c1,3,0.0017316967706428646,0.0025826145015419547,0.0035867071786901154,0.0035144053726313272,bi4-2
1180,b3b645e3ef84ceed47b21e59253e9c07bce38147,3,0.0015470539456410028,0.0021797751472180907,0.0031064372400436786,0.0030657980871217853,bi4-2
1181,4c157224fde6c4bc8ea0aaf6cdb4ed357b99770f,1,0.0,0.0,0.0,0.0,bi4-2
1182,2b23745adb2f01220e2dbdec31dc5f935313e241,2,0.0020571374536934987,0.003630689387915219,0.004271111698983645,0.004213729605287901,bi4-2
1183,04b344f68bac7de583fcd97cd4cf6f1d8f00b8d3,0,,,,,bi4-2
1184,74c7a32665492a8b0c0574e85bff35338fca757a,2,0.0067870079830529995,0.014623859869383655,0.015419775202024446,0.015230737369312575,bi4-2
1185,b07610db37fa613eb6cdfdf8084b070b2cb91229,2,0.010168682878827311,0.018071241855199482,0.01822334902854975,0.018198238353388407,bi4-2
1186,fd80b287d328e5d8968e72b08c66ea137371c492,5,0.0015348189563346934,0.003280765523168595,0.003462315755983137,0.0034055257597327884,bi4-2
1187,e92f888a5fb5aa5cc85315251ae59379e265e7b7,3,0.0009481550705652916,0.0014260089562616609,0.0017039980348523248,0.0016954814243922223,bi4-2
1188,56077de799a624a1c7a599fec62c536cd9875a17,2,0.0035110840357349933,0.00555268464530406,0.007271548857254648,0.007198075772597482,bi4-2
1189,e5651676872e06967118b41a2dcee0e1d14fb7b5,3,0.001300834423929924,0.0025915621322798645,0.002740243067399178,0.0027202593745489024,bi4-2
1190,a46cc3ae83b3041d3cae449dac634bae0edc4f7a,3,0.008878921004829761,0.017180284798757557,0.01855864160132862,0.018323874412378233,bi4-2
1191,c338f54203980ecffbea050c93fe411b7a5d96c2,1,0.0,0.0,0.0,0.0,bi4-2
1192,5c6081da10c8d93e8ed1496899e625fd29b7ed3b,2,0.0026683723266097835,0.004483905726593151,0.006674997363656325,0.006335406070104124,bi4-2
1193,cfc16435827398b30107be0ac5c8a2790adddfa6,4,0.002853428553453432,0.004317610214120821,0.005444658614151998,0.005370260841850689,bi4-2
1194,fdf8aa2751f952742b27f2e60c1f8768ae2a9243,3,0.0023613546315353635,0.004830284256518048,0.0055476615937231815,0.005452326083888024,bi4-2
1195,f772e9a838a54585d4a1bab206317e5f6870c203,0,,,,,bi4-2
1196,50ee2496e6e1c8bcabdea96e8882ed4ee5bc98b4,5,0.004959223668850125,0.008797719729514208,0.012286322976587362,0.011602035296318234,bi4-2
1197,8920888fd28fe562b05b84af6c314a1e451cf886,2,0.001647303993360577,0.002987197876018647,0.003098924671152078,0.003091972204009275,bi4-2
1198,f970bed0b01021c3d8029b1739281f43533b0d2c,2,0.005980901753706112,0.011612119014195345,0.011685371793460254,0.01165875080845347,bi4-2
1199,c07fed91023429cd1ea1b73481095da8b51b45b5,3,0.0031255064869229725,0.005845941284067137,0.006468266422041392,0.006442937025551907,bi4-2
1200,c9ebd2f997bc4f499f90e68e15dd197eb251c415,3,0.0010600140381161489,0.0016488985971029543,0.0023237075153077504,0.002236501241439672,bi4-2
1201,cd4af60673c1d7ce0e98730bea6c40bf27fe7b01,5,0.00209267155992661,0.0031957772208885825,0.004026719723186969,0.004001497518216765,bi4-2
1202,c3e4eb6f80de674be36bc03e516d554ea5755bbc,1,0.0,0.0,0.0,0.0,bi4-2
1203,9236d3a35fc4a85a668fb8a217fb3b6d57ac22e1,2,0.002021569055103498,0.0032767265179778696,0.004444766759139213,0.004292776091019396,bi4-2
1204,cce98481bfbce10247ce050ae777fbcc439a3def,5,0.0016015794380619195,0.0025119419742577033,0.0032310142030773973,0.003149011367568957,bi4-2
1205,fd4637b096e479da6914a097e27087add5b31e8f,2,0.0017397618345632835,0.0036917377174717613,0.003769916575131298,0.003761254172386994,bi4-2
1206,8e557545a0f54c1e63a1d9b6f1fe44aa0fb8b351,1,0.0,0.0,0.0,0.0,bi4-2
1207,30cc6d752e5a15a9d01d8fddc74a787d9ac6565d,2,0.008313975561030366,0.01582393074796516,0.021301027649615716,0.02006174305728613,bi4-2
1208,0dc2b6f55de7d0d345b39a4057719235b6bf7086,1,0.0,0.0,0.0,0.0,bi4-2
1209,24abbe7479a1efd35fcf71df60bf2f87856dfac7,1,0.0,0.0,0.0,0.0,bi4-2
1210,f11c8dc90efaf8235ed412d21e0f1e17b17198b4,4,0.0014640170801498984,0.002555952675694833,0.0028508559799473683,0.002847501905967577,bi4-2
1211,993bafd9b47841581925f72adc1400dc06464ba0,4,0.001895313587091189,0.002801084817189032,0.003723362126514826,0.003657179862325516,bi4-2
1212,bb14e4d983534ff92c977137f5718b1cae329e29,2,0.0016055927629668792,0.003656230468675597,0.0037704867729990454,0.0036278697683082583,bi4-2
1213,c1fc36842b2bcd83a8a003b9e50b3ffd1b26a9c6,4,0.0018809039302981456,0.0031729403429445837,0.003411170427630177,0.003398171923382071,bi4-2
1214,f36299c7c3bfd14cf3ae58d24f65ed3a993c4d76,4,0.004225348370911213,0.0067801086004192915,0.010357563897835915,0.00977619084200002,bi4-2
1215,05d5d6aa27321789a29a5db6e87bf972043614b2,3,0.0022814488442496972,0.004450119397125147,0.004699646343331107,0.004690306716381606,bi4-2
1216,cdce6ba0fd6b5d2f3cf3025c913c37ae586dc92c,2,0.0008581855956109339,0.0019293435511715542,0.0019912594845966983,0.001972388037332376,bi4-2
1217,24347c6fc48e7bb220489b8d6a4e751ae1eaf33d,3,0.002378319128125056,0.004632854627749091,0.005173763482351132,0.0051422203672332415,bi4-2
1218,a8f768fc614167cffcfa8741b0eea519b327e88d,2,0.0049868788504123795,0.007442486099893342,0.01025074389625126,0.009995534203806986,bi4-2
1219,b7d52f5e85ae58d3439ea17ac8cb3370f284cd64,2,0.0018792507718316013,0.002923359058918737,0.003512730948134735,0.0035092183956412838,bi4-2
1220,2d93681a69bb8e2894ccc9eca5cdcdf4466fc808,2,0.003434954296349682,0.006352647990772959,0.0076602146714467275,0.007531096991696983,bi4-2
1221,055ab73748bcf7b194ca7e9382f17c404cbc14c7,1,0.0,0.0,0.0,0.0,bi4-2
1222,305ec9a4123e19bf1fa915c071f2a772f7123fcf,3,0.005677232241394637,0.012650874565646177,0.01569847912716097,0.01455368175830795,bi4-2
1223,7b3aa1567050bdf711f59702cf756a2f6cebe371,3,0.0025712497681926595,0.00443723693774056,0.005079472919659484,0.005074699847090936,bi4-2
1224,8b78539e67e7dd7dce06e0a8887783505ad8ee4a,1,0.0,0.0,0.0,0.0,bi4-2
1225,4bc31f45344ffd389f0106b8097ef925490cbf96,3,0.002747889661262196,0.005194294757071722,0.007318642967340309,0.006820211965254964,bi4-2
1226,125f4bc4354422ac738514ede03de91590a8d69d,2,0.0006019879937302665,0.0012088716259257566,0.0013984886069510624,0.0013719116822619227,bi4-2
1227,6c5f852d0e7e6b758b41450ed7de489323bdf038,3,0.0038727322943689084,0.007948128741002765,0.008554656450566231,0.008375447547174977,bi4-2
1228,ba3662ff9a2c1a13c0d9dfb5bbdb6582624269d3,2,0.004023553556921127,0.0083082929954533,0.00918841226041662,0.008852832515413038,bi4-2
1229,15495c335d87063b726ab8b8705b58f5aff524e4,2,0.005941548884436494,0.01002400017351212,0.011995754455908997,0.011799270335783584,bi4-2
1230,4861b39c45215d5be30ce5c695651ef0e0873c8f,1,0.0,0.0,0.0,0.0,bi4-2
1231,f606dc23c83f451939e2b11e54018643847b2387,1,0.0,0.0,0.0,0.0,bi4-2
1232,3cb42d747905857ede36fb4c84f68c761f3bf7ba,1,0.0,0.0,0.0,0.0,bi4-2
1233,d2ac55032ed1ec17933d825a5022495325f5f8ce,2,0.0012927952668752962,0.0032249203822919503,0.00334375171073209,0.0032376849702886556,bi4-2
1234,0126de4391facc8a93b945cb83d504701e587100,0,,,,,bi4-2
1235,a5a9ba7007f429f10dd20eef42551c0bc5f2a922,2,0.0012135654355523633,0.002716068222264215,0.0032009307639196604,0.003000151333596812,bi4-2
1236,0824fb997ada42ec26686502052afde6835e3a6e,3,0.006281086397641976,0.011838101447611911,0.012977552749389241,0.012749108860700641,bi4-2
1237,500fc5229d77f060f2f6528fe009fb1fcfad4682,4,0.001432296622303817,0.0022829137942788082,0.0029224818432262755,0.0028654843605580116,bi4-2
1238,ff760339c58dfacc6974c73a58986a5af1ba1126,2,0.002352831169751623,0.005283535767818475,0.005762780004577594,0.005478383567236444,bi4-2
1239,c21615f313a33cf56ff0877acc27d3caa1b7dff6,2,0.0035153016638951413,0.005706150330624839,0.0070631838158866835,0.006913408057804448,bi4-2
1240,8294add17820b91f9b9dd4516f5521a751bf2849,4,0.001918453851340764,0.0032034373661217167,0.003976372169808497,0.0038778526412684517,bi4-2
1241,b4c6a50741c2f48689fc837bb86aea6fb17a7bea,2,0.0021165521593099826,0.0035715497093397074,0.004557686777443017,0.004481355113442484,bi4-2
1242,3604141dbf98d49cd25a07ad1f88c2e3d390af75,3,0.0015322258218211828,0.003244396097750029,0.0036454675789878038,0.003484290193018774,bi4-2
1243,4b0ee8ec729f6c7a9aa9373bac65584bd40cd010,2,0.0029178506054547125,0.006025176118726915,0.0062139064013806995,0.006092521768561593,bi4-2
1244,0ada7549f47cb0175a4ed0a03f979aa52c9469b2,2,0.0034431236441430507,0.0062798407053760875,0.006303050447293703,0.006279384205752789,bi4-2
1245,edd1991fae43efd7f3d33a8661541a8ba768340a,2,0.00184609381175701,0.0025933970536824312,0.0035460835470239697,0.0035258575314613913,bi4-2
1246,303a0baa9669ec29f7a6ca21c23e186fd241299b,3,0.0014293091617805637,0.0024950349043367007,0.003112446951143276,0.003084557496217284,bi4-2
1247,d91284f7de6edda5a84c44368bbc8377ad4a7746,3,0.004386077888980041,0.0074685904577956284,0.007933491620389635,0.007925562680924631,bi4-2
1248,933c030490c4b73daea57c086fed185efec9ef22,4,0.0023339301853189795,0.003125826645745709,0.004180244456839884,0.004168453911609941,bi4-2
1249,7dd87d1873f8c5587c05e32c322ebb8860258e96,5,0.01164840315362539,0.020065674528406064,0.021013438847329265,0.02100281585086597,bi4-2
1250,7e293b42c88bcbda1f3027582cadf8bd784b5fa6,1,0.0,0.0,0.0,0.0,bi4-2
1251,3fa18d9a3dd3cdfa28263b1f753b4c319d8ca863,3,0.004787405851768548,0.006472907953416917,0.009257152266121463,0.009144184304604583,bi4-2
1252,822e6db3e21c2b9175367686aacd87ffc10f9081,2,0.0022788680317069572,0.0040957115850922534,0.00528423095507801,0.005125106861506469,bi4-2
1253,64ff2c15adb1d730b102405e6e7aa22c888cf5fe,4,0.0026427927455783475,0.004053330023959305,0.005419274443405247,0.005304481557513885,bi4-2
1254,ad9d988f0eca7858f04829b910346e2a2f52f8f6,2,0.0014014450961783716,0.0027885789525073333,0.0030366377423491422,0.003014575046987598,bi4-2
1255,b29d01dc3a2f81dc49a4d6f51c041ab121abdc01,2,0.0018859689619899291,0.0043682541459938076,0.004898244051378228,0.004674331857359876,bi4-2
1256,4b27894f5cdd993b46180b338a6c777fa2273353,1,0.0,0.0,0.0,0.0,bi4-2
1257,bb9b06edc5bdfba409c8c486adb19ff37372874d,3,0.00276441763097443,0.005540874138126855,0.006442790474270527,0.006230403270321207,bi4-2
1258,9bdc9386b4c0e1c18cf5007f2b2aedf34eacc2d5,5,0.0021737804616570153,0.003588305871043349,0.0045775171669757775,0.004494003869050963,bi4-2
1259,993c6c700ea58b71b871757291c247bd368d1b85,5,0.0021523644176825118,0.0029685894068428764,0.0039994737848535996,0.003959826351488992,bi4-2
1260,6b3235e859292947f821dcc755f1e4225f0f6778,2,0.009234839468068938,0.014886512646673043,0.021700433795897797,0.02086481728019816,bi4-2
1261,031545b5df3f6fb34dc13fa48b3499c77f755524,3,0.0019995973639979374,0.0037931706845043024,0.004235340846194834,0.004234941524295015,bi4-2
1262,233aaaa34ed653634dce4632253a39b1daf26a57,3,0.0034258632091998292,0.005657558649381087,0.006433492785550301,0.006391065860388991,bi4-2
1263,3267874f1f49e98a398b35e2c2bfe8890fd81958,5,0.00591372771397883,0.009284250530762522,0.01148671989440506,0.011460149749139751,bi4-2
1264,4331a8ac2df5c87624f1948581541f227fe3940e,0,,,,,bi4-2
1265,5c874545922d5caee61a7762c04eadac9f5122ef,3,0.0026998915334500344,0.00424010235734894,0.005430188310934488,0.005354540256238845,bi4-2
1266,34da71435a5ec44991e9af42d20f256b688f44c5,3,0.002978727360599412,0.005594824729462252,0.006309680783021462,0.006239321042912296,bi4-2
1267,c2293d871f16d3d86c5cc349f6aff8dd2155c541,2,0.002418273860211133,0.005203381153685544,0.006238303008559374,0.0059311170844382095,bi4-2
1268,e15f8263a6198b3ebdc642f47b3f55d715cc4baa,3,0.0022072773014153025,0.003827844182247844,0.004701711653289326,0.004617298311809585,bi4-2
1269,a3b12bf6fb374908ac1127001c68e8894a0cce2d,1,0.0,0.0,0.0,0.0,bi4-2
1270,3b565cd934717791fc1a1fb1281fa5bf3d8e845a,1,0.0,0.0,0.0,0.0,bi4-2
1271,bdf2617fbd9589f6e88ae5f5109691db18f907fe,1,0.0,0.0,0.0,0.0,bi4-2
1272,e36512996c8e9cbe0b910a9a372f05cf38a20885,2,0.0038946287469099772,0.007954634286167347,0.008378176635565806,0.008138900758055224,bi4-2
1273,e0f49f829664bb0a4d26b6a989077620517e8a60,0,,,,,bi4-2
