idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
1769,5b04ad689035b33cf64b9e99d5cb5411a4ee7f8c,-23374.376953125,1,1,0.0,0.0,bi4-6
1770,0845694d4d585ae9fbfef1e823524941dcb8e951,-23374.287109375,3,3,0.02346431871470744,0.0021159498503331036,bi4-6
1771,0bef2702715662db8a5e4181b727e2754ed8a240,-23374.357421875,2,2,0.026015880448590836,0.0015663332034367432,bi4-6
1772,376b7a1e3f6e0f83354109716815839fff4713b8,-23374.34375,4,4,0.020216159323298816,0.0016686292867097521,bi4-6
1773,663e39676ad86787a3b854427f9346d7999e6223,-23374.345703125,1,1,0.0,0.0,bi4-6
1774,d4bf2153f749378ea58340d3fdf2fa8740504d5f,-23374.314453125,3,3,0.02616572933888108,0.0027088174863548835,bi4-6
1775,36ac5dd57ea1e7899676ecbfdd97efef6d4c5ef3,-23374.337890625,3,3,0.0071590240512880475,0.0010717753151165594,bi4-6
1776,fde5ca2a8b414b4b8bbad2a53404f8d7f737c34b,-23374.232421875,3,3,0.024084633395972752,0.0020916835890434885,bi4-6
1777,ff761ece6fa8db63269bfb4e9afce89219f64add,-23374.275390625,2,2,0.002723779024033001,0.002592202329531199,bi4-6
1778,38e2b0738b34923282c7fccb9e53c9feb33d65d1,-23374.31640625,3,3,0.02566875439680113,0.002617364775204886,bi4-6
1779,eee0c4200f45cfe36244315a11d95e2654080534,-23374.287109375,1,1,0.0,0.0,bi4-6
1780,f5183e0992461ecbf1d13e3b48d7fcaf195c5526,-23374.322265625,4,4,0.020033255600759907,0.0017441630316224787,bi4-6
1781,e488bcb91ea63f912eb61366476ee3fd654ac3d4,-23374.22265625,0,0,,,bi4-6
1782,52755d705ae2899503fb7dbe2e88ad6c9614a898,-23374.265625,0,0,,,bi4-6
1783,5552d07690e5ee8e35c8e78b14053995f18f5941,-23374.326171875,1,1,0.0,0.0,bi4-6
1784,ad5a66afbf35638e6ecb494cf11406afc9d1fd27,-23374.24609375,5,5,0.019755150369969367,0.0043965314584541206,bi4-6
1785,3b5057b7a68131d664a81f3a5dd42c900702bea9,-23374.1640625,5,5,0.018208887621149465,0.009973374137854962,bi4-6
1786,1185cdc945f293d57d5d03d678ce998f27cf19fd,-23374.123046875,3,3,0.02213138095822774,0.013539214639402244,bi4-6
1787,92d3f7d682044f0906b4e811dde89f2809b659b9,-23374.07421875,5,5,0.0193660830824553,0.00413565422028606,bi4-6
1788,bcdc56d20c0d91baf24d79d7ba7005dfe115f75d,-23374.3359375,4,4,0.022149729565530494,0.0011250253331185672,bi4-6
1789,36a84b511f95bf6adba1ac9c29577c2f6b0d1a4f,-23374.380859375,4,4,0.021978559984420658,0.0012478851278424033,bi4-6
1790,dfd262f8d866b0876ff873cc4b6644c502f6af78,-23374.322265625,1,1,0.0,0.0,bi4-6
1791,6243d4450854d0a056d5e5d332382302415cc6ed,-23374.2421875,3,3,0.026467985898387496,0.0024131734242622354,bi4-6
1792,b540bfe413d41e17051060bedd8d130162702cde,-23374.326171875,3,3,0.006264589488663929,0.0020022463718688517,bi4-6
