atoms,coordinates,total_energy,forces,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.273936, -1.529129, -0.607097], [-1.248755, -1.398556, 0.901974], [1.248796, 1.398704, -0.902091], [-1.273977, 1.528981, 0.607213], [3.507356, 0.06818, 1.365707], [2.593788, -2.072612, 3.165906], [4.970149, 1.316708, 3.593099], [4.056474, -0.824417, 5.393136], [0.475395, -7.060197, 3.527087], [0.893946, -4.700155, 1.820238], [1.338297, -8.807655, 1.322172], [1.756902, -6.447275, -0.3845], [6.741679, 0.195682, 7.142353], [5.888941, 2.648175, 8.336656]]",[-81777.79330702558],"[[-0.19719292256177667, -0.4321718778788718, -0.02117462486538616], [0.06244256571225055, -0.116023356694526, 0.07355050882443719], [-0.06246493432208691, 0.17638409902924782, 0.08906938753007917], [-0.05151388001130426, 0.11172020180501781, -0.08433665248752972], [6.448818793730852e-05, -0.1278956891980172, -0.4488238937945229], [-0.3201883949649754, -0.3122978292786309, -0.5515307285435942], [0.610319548960873, 0.27054144541049613, 0.6755345881626343], [0.3402436277454311, 0.4198648230131815, 0.8468143761155911], [-0.04184383227707207, -0.15235666394067887, 0.18689384895010944], [-0.0842534001212652, 0.3007030732254769, -0.1519365968745795], [0.001488903521695084, 0.0005169678839104663, -0.0035167969522397593], [0.09403403620564468, -0.10078472838798322, -0.1726867478006181], [-0.6030278963751357, 0.7231190490460181, -0.16281699723153423], [0.2719211001275295, -0.7624482073474959, -0.27835739764196116]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.62057, 1.207151, 1.577148], [-1.977653, -0.224755, -0.606035], [1.977828, 0.224692, 0.606086], [0.620395, -1.207088, -1.577199], [6.408867, 2.08061, 6.288763], [7.268848, 2.001195, 3.475857], [3.661428, 1.419881, 5.467256], [4.521783, 1.340406, 2.654282], [2.630902, -3.158423, -3.615089], [4.763145, -1.364743, -4.560901], [3.089673, -4.92193, -5.92581], [5.222082, -3.128019, -6.871361], [-6.919946, 1.069915, -0.365861], [-4.690166, 0.266347, 1.2312]]",[-81777.75420270614],"[[-0.14407081663637555, -0.03367467198297718, 0.19322956485341483], [-0.9090567042032376, 0.3020460125691237, 0.2106978036286811], [0.16461101116250182, 0.15346830671640857, -0.053022398489831715], [0.2994057966991512, -0.4423701641910464, -0.30475950491959464], [-0.013995072439288445, 0.011150386906574983, -0.04778025563927556], [0.2590845519848623, 0.048458019375108095, 0.11289463095456403], [-0.05311557531977075, -0.01629464780581272, 0.08490959743188999], [-0.08522075250802748, -0.013095124130166391, -0.04380132732158394], [0.06478206519067586, 0.1136801548255071, 0.21135214974400907], [0.018002719995126287, 0.041442760531601563, -0.013805530609732535], [-0.002358703058525053, -0.08164429461669728, -0.1866770534120173], [-0.03946188900425841, -0.0410951934724178, 0.04580781733495117], [0.8365320146836868, -0.30596206195323394, 0.6059121614917365], [-0.4015106330221207, 0.2707175660741502, -0.8146226041251173]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.461088, 0.084232, -1.479136], [-0.828912, 1.675186, 0.91409], [0.829054, -1.675291, -0.914167], [1.460945, -0.084128, 1.479213], [4.03424, 2.921455, 6.035359], [2.434557, 2.461476, 3.608892], [2.340374, 1.021416, 7.512022], [0.740857, 0.561518, 5.085216], [8.602131, 2.106264, 8.910102], [5.660201, 2.15387, 8.943166], [8.578539, -0.405244, 10.443603], [5.636432, -0.357433, 10.476393], [2.934187, 4.293043, 0.780804], [5.762956, 4.035706, 1.097169]]",[-81777.68123974171],"[[0.020053582131316035, -0.03575528179914471, -0.042083942591485624], [0.09820580765117151, 0.12524683441665962, 0.07552527140730089], [-0.1397378369337522, -0.2406166677493229, -0.30267757869788275], [0.15351499797556126, 0.08464168833476945, 0.06161415581693159], [0.39362443821356036, 0.2156610124856824, 0.3916744610788372], [0.029537003668584777, 0.22894935512495254, -0.6062942276321599], [0.22453955081751187, -0.013522693679426953, -0.06794046147747823], [-0.5611924253301541, -0.03939698404026887, -0.07732026235800848], [0.1348005448109061, 0.031537503008283195, -0.03300316631568967], [-0.09369665586280249, 0.07910687150778888, 0.13436052597327455], [0.05671676723714989, -0.002411309915092844, 0.035229259513349216], [-0.08102866933632741, -0.08416140599943243, -0.03590955835829653], [0.8476206745115317, -0.5034480390149128, 0.5651647819045421], [-1.084233258255963, 0.14591219031368635, -0.11156948365460315]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.296738, 1.107098, -1.192694], [-0.169524, 1.608571, 1.308689], [0.169557, -1.608755, -1.308736], [-1.296772, -1.106914, 1.192741], [-6.938823, -3.253738, -2.23735], [-4.887705, -4.416474, -0.476874], [-6.559989, -0.635251, -0.94899], [-4.508698, -1.79831, 0.811366], [-3.189501, 1.083383, 6.48883], [-1.625583, -0.1007, 8.682097], [-1.430943, -0.227882, 4.527219], [0.132802, -1.411998, 6.720828], [-2.776282, 2.596843, -0.475787], [-2.04372, 5.332854, -0.857673]]",[-81777.83306592474],"[[-0.05175037021047073, -0.022232469848907126, -0.3583936206108363], [-0.5430558536306508, 0.4143570542063709, 0.0922564259218904], [0.12913964101537667, -0.032607473320998205, -0.06304852363940379], [-0.021455651738068203, -0.4825185278334506, -0.06031091432798286], [-0.052290045061580144, 0.008999755628305914, -0.05815622584668831], [0.08331551259297701, -0.19016825347551142, -0.004324860154363208], [-0.1002411454579139, 0.19036406880023982, -0.08065827601069225], [-0.04794379845932971, 0.047141660110597866, 0.18050167159025157], [-0.11036219578853868, 0.08820487932647257, 0.10861806128640157], [-0.013006750123580718, 0.02316140479105161, 0.02010408376745463], [0.0004432739588726185, 0.06067575406772762, -0.014747069106522747], [0.10136682646464434, -0.06226382252192599, 0.018604209342521414], [0.980448050824413, 0.5216421520348917, 0.13739910878670056], [-0.3525378270882269, -0.5545641177257709, 0.08205155758199377]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.786013, -0.792346, 0.715582], [-1.05005, 1.051629, -1.456151], [1.050187, -1.051748, 1.456216], [1.785877, 0.792466, -0.715647], [-0.628766, 5.880148, 1.50717], [0.441427, 6.204578, 4.228888], [0.977756, 3.438209, 1.16676], [2.047742, 3.762851, 3.888724], [-3.333479, 2.223634, 0.858813], [-4.799826, 0.080802, 2.243158], [-5.581715, 2.553882, -1.011008], [-7.047961, 0.410974, 0.373701], [1.275999, -3.382799, -4.036039], [-0.366254, -2.617513, -1.825704]]",[-81777.36655562875],"[[-0.5299524762547861, 0.16230848416792099, 0.4859942498473798], [-0.32277682878872904, -0.2993530376331924, -0.3583469807737752], [0.5439187163273268, -0.3024133719913558, -0.2125084783173199], [0.3257583330805036, -0.17709506086740298, 0.1515026972658457], [-0.2127281534925404, 0.36910900747591774, -0.010112915355737159], [-0.06430862199351871, -0.04301208049121066, -0.08096475167649617], [-0.011420897961529357, -0.13560077540004042, -0.0025520151558354504], [0.2168919030917811, -0.06416592568939021, 0.1930101467886522], [0.33068837468843726, 0.2926375695835846, 0.01833309664909558], [-0.04888735784431893, -0.21385887386424549, 0.18973018867735983], [-0.20579650696993945, 0.13999705569739607, -0.19980773591850975], [-0.3394969275536293, -0.023531422735418254, -0.07289621413120077], [-0.27931683102662047, 0.040242892873351775, 0.3341452247947574], [0.5902978433841262, 0.2478978302283784, -0.42417671965825793]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.922131, -0.137921, 1.860206], [0.506129, 2.015555, -0.101374], [-0.50625, -2.015705, 0.101367], [-0.92201, 0.138071, -1.860199], [5.536621, -0.994583, 5.976834], [4.493581, -3.745885, 6.003712], [3.136289, -0.098942, 4.529046], [2.093386, -2.850482, 4.556194], [0.355109, 2.253592, -4.28247], [2.152378, 2.753776, -6.557981], [2.570168, 0.994629, -2.809925], [4.367337, 1.495094, -5.085681], [-2.724649, -3.665004, -1.898283], [-4.050431, -5.240604, -3.880209]]",[-81777.67229358829],"[[0.21851113333347563, -0.18577588125711567, 0.2953501877584987], [-0.1453790974902989, 0.17275930437183443, -0.29711231999268806], [-0.19718520924804, -0.4893037242392379, 0.25829712549653083], [-0.35320986240305763, 0.16488036007818654, -0.38740277650937455], [0.21733984093151565, -0.14781527050089055, 0.1886074387298493], [0.11112859064141477, 0.0521017373622221, 0.03517261807947623], [-0.06716758744106334, 0.017495415350665126, -0.07968578141477217], [-0.1570599855468458, 0.10889553489255559, -0.08955486349666554], [-0.06947587370990091, 0.07989861745181284, 0.08093101878442109], [0.15232869032286053, -0.11200317757497065, 0.04588555211078939], [-0.29145069628787657, -0.08921234094466557, 0.34195608623915624], [0.31176401654596136, 0.16772281903433467, -0.4271852205481109], [-0.08869606314522407, -0.27031061164140324, -0.6583493251573209], [0.36246979838811993, 0.513443568019996, 0.691048633191668]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.947293, -1.504028, 1.081781], [0.9493, -0.649269, -1.733835], [-0.949353, 0.649399, 1.733967], [-0.94724, 1.503898, -1.081913], [-0.229215, -5.536554, -2.256171], [-0.012513, -4.624576, 0.533031], [-1.778482, -7.876482, -1.370526], [-1.56171, -6.96413, 1.418734], [2.323392, 1.843606, 0.212328], [3.971334, 2.999342, 2.358691], [0.554676, 4.193688, 0.305144], [2.202981, 5.349299, 2.451538], [-5.10231, 2.886148, -3.689973], [-2.386893, 3.648252, -3.227426]]",[-81777.06027658144],"[[-0.10694987721352495, 0.03146360946268584, 0.16121113673364992], [0.16769834211874363, -0.18171266184690965, -0.33423752744913965], [-0.32444059056172997, -0.1690313569987159, 0.5418237803164457], [-0.4252698504810196, 0.2778238934418411, -0.5705615304156362], [0.019702456663395086, 0.11280052852697658, -0.18606379354785998], [0.15712667999962227, 0.03147333852241236, -0.1069743027070244], [0.0168737428323257, 0.02826871891749067, 0.12818858943164455], [-0.19682947121850453, -0.2703308205233933, 0.1319849281865616], [0.4166470342106067, 0.03271375249987128, -0.1538726386224851], [0.3128742195031269, 0.2848828096410972, 0.3173660934687258], [-0.5234434679028634, 0.05079550310754354, -0.575156094298116], [0.38611902399313386, -0.0043993784783732314, 0.43418150463982524], [0.48533111055439204, 0.24070187415506733, 0.11157966522873558], [-0.3984687591948337, -0.46906578876740623, 0.11305198255479222]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.633675, -0.193729, -1.97247], [1.452516, -1.454025, -0.323904], [-1.452665, 1.454105, 0.323996], [0.633824, 0.193648, 1.972378], [-8.475355, 1.353216, 2.140628], [-6.808965, 3.63306, 2.967534], [-6.203309, 0.23704, 0.640023], [-4.537026, 2.517075, 1.467246], [0.217719, 4.616055, 1.051348], [-0.853709, 2.983505, 3.252515], [0.579709, 6.874536, 2.902857], [-0.491703, 5.241603, 5.103983], [-1.929077, 5.216419, -3.655013], [-0.826776, 6.579388, -1.397693]]",[-81777.63194183708],"[[0.1303943914719675, -0.15168108050152926, -0.1487439534747863], [0.14310012181366072, -0.17624402525178975, -0.3446705041872756], [-0.2035075554075352, -0.07930361243016568, -0.2485818468905468], [-0.07559911353080667, -0.031216721716602322, 0.28774270068629026], [-0.028498087156973616, 0.06537249364617259, 0.022864987286360317], [-0.31432797345412394, 0.09924880193464479, 0.18566218701263706], [0.035709701257170115, -0.10035144584434838, -0.07637949519259193], [0.2778310411125704, -0.011872769591269608, -0.009909042189258506], [0.12060789326914813, -0.055817189167087194, -0.6167601659309973], [-0.29774558305046916, 0.08962921984108708, 0.3046682821291356], [-0.017722968390315376, 0.5400420048432737, 0.3258813861456494], [0.1282040674812095, 0.09892756812855803, -0.11598422448283527], [0.4151854126795983, 0.4669406679887689, 0.8707770707908636], [-0.3087132466968314, -0.7582696481858807, -0.4457659762746637]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.432318, -1.212497, 0.898905], [-0.461096, -0.828458, -1.852013], [0.461213, 0.82851, 1.852157], [1.432201, 1.212444, -0.899048], [-4.251377, -1.297553, -0.842634], [-3.202784, -4.015257, -1.258386], [-6.070251, -1.649779, -3.129005], [-5.02149, -4.367655, -3.544456], [-3.381937, 3.483998, 4.183706], [-0.89643, 3.767516, 2.634452], [-1.835503, 3.596196, 6.684868], [0.649973, 3.879848, 5.135254], [1.298029, -2.617666, -4.037683], [3.197437, -0.793835, -5.1486]]",[-81777.75150230894],"[[0.10212422245149433, -0.4119836161475042, 0.4182226585186432], [0.0771130313289498, -0.36234047182780166, -0.6027615299407625], [-0.07203592253910356, 0.13938312734604827, 0.07767414919224716], [0.49060192636321204, 0.3548856569454878, -0.17548256691970512], [-0.025025075087270553, 0.05274363933138825, 0.1560979810576076], [0.08707852983255161, 0.10271958742778253, 0.1750684648162288], [-0.29671050776909885, -0.11084906015159766, -0.39915550122785576], [-0.041389713501929874, 0.06381353009580729, -0.08461001232635751], [-0.11234919682919792, -0.04455176075723428, 0.07322397854291791], [0.07342447327797991, -0.10012832538899213, -0.17827828319460903], [-0.008185029151555811, 0.03219812261878367, -0.04513005874132779], [0.07981721628084512, 0.02860311163681219, 0.12264477373863787], [0.15082135455243936, 0.691990685909374, 0.08450881365013233], [-0.5017369174955686, -0.4307931487594867, 0.36263764009503]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.058496, 1.572607, -1.361323], [0.381774, -1.346658, -1.539372], [-0.381872, 1.346726, 1.539524], [-0.058399, -1.572675, 1.361172], [-2.817916, -0.120097, -0.397663], [-3.51672, -2.608926, 1.007937], [-4.475051, -0.94667, -2.684701], [-5.17382, -3.435501, -1.278716], [0.442522, 4.207738, 5.721814], [-2.224868, 3.969583, 4.502542], [0.687819, 1.275432, 5.757483], [-1.979705, 1.037582, 4.538017], [-5.763316, -1.742511, 4.99848], [-3.364642, -1.377082, 6.508801]]",[-81777.0784158513],"[[0.45985820047157017, 0.2873591433052111, -0.6871086725349741], [0.10978945653254472, 0.04208139719795252, -0.2139192433997579], [0.09761548203985793, 0.034089504280153914, 0.5677194314141292], [0.0211794071199029, -0.1018066396139096, 0.34452945339007757], [-0.07815581992405676, 0.14934039831499762, -0.1620279252362723], [-0.23352041911158125, -0.1931538201125207, 0.9209999991931063], [-0.3857844204432369, 0.2083415405484014, -0.33680580381299474], [-0.07660307844677237, -0.3444247065895335, -0.2010798156199623], [-0.05629433475483795, -0.1554418351690744, -0.07705425587827633], [-0.0662383902462518, 0.4533101627521398, 0.1612399331049335], [0.1652154778489993, 0.06914353273203333, 0.06973524673981951], [-0.26851073559199573, -0.7785361229185381, 0.1165001937497273], [0.6012656612967632, -0.04848466116075457, -0.01896899251796544], [-0.28748749284578945, 0.36888640124147726, -0.4850313711825849]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.813521, -0.102288, 1.015083], [0.27675, 1.94311, 0.69039], [-0.276761, -1.943247, -0.690524], [1.813531, 0.102426, -1.014949], [3.041019, 5.475326, -3.477487], [5.400429, 3.908897, -2.678862], [1.620898, 4.565391, -1.066028], [3.980647, 2.999068, -0.267551], [-3.027586, 1.912189, -1.371065], [-4.219531, 0.403665, -3.598605], [-5.645049, 1.99812, -0.028916], [-6.836756, 0.489385, -2.256674], [-2.029296, -4.339049, 0.821412], [-3.741423, -2.434431, -0.447168]]",[-81777.66019542968],"[[-0.548419692003135, -0.8098681175378305, 0.16439087318845708], [0.6868279079149591, 0.31927858389868874, -0.42234017965755544], [-0.5202635257596899, -0.7126284281432234, 0.08933102313202722], [0.5528332501232609, 0.7413744057770663, 0.16822007065989236], [-0.005544566455543732, 0.15976247356971907, -0.40568230162346436], [0.19219788343008867, 0.030435507016933493, 0.01647467654842673], [-0.09169088575871735, 0.0784696489489563, 0.32762773179772436], [-0.09825306455333153, -0.11159565749921627, 0.08055877426348913], [0.19326221788156678, 0.13198431112146267, 0.15216141425895782], [-0.09468503988502011, -0.2309283857414172, -0.06667732921996024], [-0.11245754317615242, 0.22684043230516227, 0.14538403401109037], [0.005429478672383373, -0.15392935718949546, -0.040031085278142656], [-0.12077378093657824, 0.41675882583769697, -0.08372231275944929], [-0.03717779168729907, -0.09165170212493504, -0.12844528851280113]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.550683, 1.891148, -0.670836], [0.786485, 0.843398, 1.73177], [-0.786481, -0.843507, -1.731928], [0.550678, -1.891039, 0.670994], [0.133059, 4.857903, 1.050614], [2.559458, 6.268227, 1.934859], [-1.16954, 5.493632, 3.611657], [1.257099, 6.904082, 4.495629], [5.996111, -2.665222, 2.207088], [3.858541, -1.252624, 0.760134], [7.913023, -0.578953, 1.411607], [5.775091, 0.833571, -0.035241], [5.632428, -6.935847, 1.545906], [7.900465, -5.220303, 1.261024]]",[-81777.58990789462],"[[0.03297043615440037, 0.19430865744517575, 0.23524974405134394], [0.13260045062274833, 0.4540348542887463, -0.1666485086970905], [-0.07853706331101486, -0.42294572620797605, -0.10749392294241847], [-0.06579482328430138, -0.2299856131144291, -0.27613133529755657], [-0.0035405848118036667, -0.041521775717520075, 0.037890486449940426], [0.07034881513652627, 0.006640777461590921, 0.014007048644416924], [-0.02650666895864785, 0.0031290682110918728, 0.03550703650984354], [-0.0026605615347261922, 0.02274175938610319, -0.001966555102826967], [0.8264774531174721, -1.0247769790900039, 0.2807627173976061], [-0.6156653896013051, 0.20300850400877224, 0.001275875166031912], [-0.009424229567653493, 0.20466491242267756, -0.1877162424607138], [0.18339092464973555, 0.2565633268348009, -0.025736252898210365], [0.6798843828892036, 0.2977665632638329, -0.0911304363826105], [-1.1164276013510157, 0.06924041195256599, 0.26562204817551915]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.225688, 0.518666, 2.00244], [-0.118097, -2.007599, 0.533389], [0.118166, 2.00775, -0.533488], [-0.225757, -0.518817, -2.002341], [5.259751, 0.106375, 1.260949], [3.219915, 2.017249, 2.180701], [6.874362, 2.333454, 0.215476], [4.83429, 4.244212, 1.13551], [2.697383, 7.510481, -3.291601], [-0.146365, 7.923471, -2.658473], [2.802302, 5.285709, -1.368259], [-0.041661, 5.698881, -0.735394], [4.269798, -3.013029, 0.384952], [5.98062, -4.931683, 1.63399]]",[-81777.42835688902],"[[0.006172034243603982, -0.02267703439943416, 0.25799707759217416], [0.1366456208788105, -0.09672587985556133, -0.21643609767203514], [0.15150398281813518, 0.2513795686270222, -0.030808553722494077], [-0.08880425522590385, -0.25544674753827973, -0.02343988112799139], [-0.05718290849730299, -0.7885541747997326, 0.4897768589038456], [-0.32956079106431846, -0.07995908983150837, -0.04251264856897006], [0.15225042589947907, 0.34909666071983797, -0.3800754369920821], [0.3076336913062463, 0.2475338132420989, 0.10056937266845525], [0.05798015660512578, 0.35356925140109513, -0.25679133238885704], [0.07396214266751779, 0.09660956308441228, -0.06842773721726983], [-0.003568385651394309, -0.4168895407944878, 0.01886751616244573], [-0.22090395752086714, -0.14362010200369582, 0.20327481902105388], [0.2792963136120809, -0.11644260100716013, 0.27305356885034826], [-0.4713172536250503, 0.6229231036066011, -0.32020767824931706]]",synthesis_3bi4_1bi2
