idx,config_id,oob_model_count,force_std_rms_oob,source
620,de989e89a27fc76341d0d39bdca16d1282e328b3,3,0.0032454130862798027,bi7-3
621,b687a5ffd3afcbd8c95d8fad1fa3f83e804a01c0,2,0.008516168817851503,bi7-3
622,55e3e840ccaf8a77a5cc60713e692d9ab8fef931,1,0.0,bi7-3
623,23c640c0f203faa433bd4290bae82fb550789f34,2,0.006390210745052609,bi7-3
624,3bbd41ebb6f2c37ecb58c4a5767f78864f9eb20b,1,0.0,bi7-3
625,75231e35b472c533df43f57ed176c3531d80eee6,1,0.0,bi7-3
626,74e147d62abbb70417aa24f750edc824eb2a9539,3,0.006609976640694781,bi7-3
627,7a95dda367cb44893060a3b584623931e693818e,1,0.0,bi7-3
628,86ac46d74b644455f0951641eb48211d1ae2fde9,3,0.0038807086819383583,bi7-3
629,ec8a08c9563f3d8ac6ad646f0f7d4681524e3043,5,0.005396040303995823,bi7-3
630,8ee77aad03cec7cdf5e257ea8926f2d5297341bc,3,0.009128257942085018,bi7-3
631,e0581b3961f42b4c829cb05abfc58e8a3077d2bb,2,0.008723717684373309,bi7-3
632,8d1bf6727eb09249d421e5ab68c2d0f0513f39b3,2,0.00888132312238002,bi7-3
633,843351f84ff1fd71c675e939bc73040c389dd11a,5,0.009063529667859846,bi7-3
634,7a41a2c39e10790605d7788087c89e82c2526d0c,1,0.0,bi7-3
635,c3af6fa0888abb98b492b4e6238ab100c4559589,2,0.002763997213901083,bi7-3
636,9a70c372c50da284059afbe071baad3930148869,1,0.0,bi7-3
637,9101b292e17a3ffe489353bd199aa2e654c9db29,3,0.00838155677176972,bi7-3
638,a9d2e98610af2267612af110a30459c3c8b2af31,1,0.0,bi7-3
639,a0a0c182a86f97f23ffa413904f8647b473c6f4e,2,0.009166826131506038,bi7-3
640,f98aa2e3b9e35fe39c878666c59128be8bb7fe0f,2,0.006227823914193253,bi7-3
641,a9b942c9ebd48d1ad02d53d38785e4a3cc3452b8,4,0.004963400334670917,bi7-3
642,271fec0bd858934c622da2754eb1f280824267d7,1,0.0,bi7-3
643,d52b8d7251b6054aeaccce1bf561b5936974230a,4,0.004215287619250461,bi7-3
644,e6242c52b91f025e6c983c48ab93f686a6d51dd3,1,0.0,bi7-3
645,2645cbbd5d6526eb31d370a0aa6b6b0a614d2081,2,0.003465038125484149,bi7-3
646,1f8b97a689d9b4e89577450809a381350a353652,2,0.005882742958986301,bi7-3
647,34506dcc53f829a56620c525ab8d7e8ad9e2051d,3,0.011460966415152658,bi7-3
648,0f061ee8deba0f02ff98146a3bd980605046bf19,2,0.011853993648351881,bi7-3
649,dba7be37d339c5a0f1ebd6561cf2bd2da9fb3aaf,4,0.007022326874692822,bi7-3
650,d647c485d267d418bca2d85c74a6a6f9ce7351a3,1,0.0,bi7-3
651,f1276ad4c0fc43862e309cb04f1efb14f4e692bd,4,0.006152906564951556,bi7-3
652,1b9a01b6a666cb687d54c058e36a17a28a83ee66,1,0.0,bi7-3
653,888e95b1ea29686a9875be890e353ae6f6fd18c8,4,0.009647085197756847,bi7-3
654,852fb236ccfe16d32473f498955406bc55e8dc4c,2,0.0054761185953399166,bi7-3
655,015b0c905e0fdde4f12c9f120dcc7b33e33b8e1e,3,0.0052139705062752804,bi7-3
656,f1a1bd964b708da80d84755362ef3dfaa6bb0935,5,0.005055610994429905,bi7-3
657,eb9c890d76b4036de4c3f06300795604f4fba008,3,0.0064323453919469835,bi7-3
658,63a185fb484054bb6f1375434baaca95b288cc25,2,0.00664318275327338,bi7-3
659,83ff3dff02eb578f4486a5776a45722740611e46,5,0.005773052605587842,bi7-3
660,e20096326075b1107f2bfdeb5b8384d88b730d0c,1,0.0,bi7-3
661,79f62df427a3c82a4cf48bccaf271c89353554e6,1,0.0,bi7-3
662,cd96e2f90cd9df24379ce59c1bed81f5609b96d6,5,0.009282714363275334,bi7-3
663,c7d3772bf1c43c62e5b8f85b9972ae0bf7c39d11,5,0.006799659298564561,bi7-3
664,73499c41a03010ed1397a70c9b1adc7ff8b98c1b,1,0.0,bi7-3
665,3507d2280f807f27e8f41a72ca9a63b7aea9deba,2,0.008186462258964756,bi7-3
666,59016f586a1649c621b2b52e7a3c12dbd4a7c6ad,2,0.0050907994338439,bi7-3
667,e5fa750f089aec4d3addbae8c4b8c9785b2093f7,1,0.0,bi7-3
668,6c6e43cc66445733eced2096944773086281de49,2,0.004123341483413671,bi7-3
669,cc4d47fd10e27fe4b5f6d98d7e25c95468fd4e3f,1,0.0,bi7-3
670,1486f2f9aadd4d1468df0f068318ac2cf5b367db,0,,bi7-3
671,7e5b9902b509bef4770d674b39075157d67acc9e,1,0.0,bi7-3
672,f4a04575a37f315498ca6f3c922f9ecd6a0adac6,1,0.0,bi7-3
673,7593248ed02ed6f83161b1978e8f153bf3ffb555,2,0.0067594998131878725,bi7-3
674,0e195147fe0a646b7a7be0b33c9f94db42c4c5fc,5,0.0044746388215930214,bi7-3
675,bef6ba909b0db54d1eef5e703197576880834c40,1,0.0,bi7-3
676,3286735876771162628d4bf8ed466a1a47f4c288,3,0.00811032872253444,bi7-3
677,ee008a75ef827c4253c6ce28a753f883b8dcc51a,3,0.003942227208010882,bi7-3
678,8bda9591f307e19c72253b4668f919d4c61f1f74,1,0.0,bi7-3
679,43d98115d07da5802963d686f193e10f9dfdb8c1,2,0.01075925057575096,bi7-3
680,a717f7015d3a91c1225dacb98a43d2e1a6485642,2,0.009234096587643162,bi7-3
681,b9d53fc7f87c3286ee2d44920052da8fe524e1da,2,0.008474203535809455,bi7-3
682,d54fedd65add6261a579b852f86dad8c6af70536,2,0.0049989950239655336,bi7-3
683,446f1ca9ea40ff4121999f1eb14717ff93f6894a,1,0.0,bi7-3
684,2e3b021c27fbb5e5f1b9d4cc536a173481564f80,3,0.016881038550624453,bi7-3
685,2d8b3b269b6557fbc7f6df165e1677975dfd9f49,1,0.0,bi7-3
686,58750f6f8ad971a1e05474fafd70c661563610a9,3,0.009842012050871799,bi7-3
687,7f114c5915c8bbfbb89e498bdcfaa21ce9cfa010,1,0.0,bi7-3
688,51550c73725675d4f7b8c2ed148b5462f99d6556,3,0.004637026598147319,bi7-3
689,6cb4f9517f544f3446dba021f08f51dc2bb364c6,1,0.0,bi7-3
690,b64d70da7e2665431621f56e8a98ccb2ac19e279,3,0.003666983650866602,bi7-3
691,cd664019f514a069e1bceb28f035426b8491b4af,5,0.005813774303617159,bi7-3
692,b6436d803f704e1e79078b2d685553a665185657,5,0.00687664581757613,bi7-3
693,e59779afcd0ab61d7f233949f3edf109cb030f03,2,0.005070201938874218,bi7-3
694,e1dc124edc470f31a542b7bb4675e4ef06c730a1,1,0.0,bi7-3
695,1b8a5b7b35d9ffde790f55c0e8768a5ceb393041,0,,bi7-3
696,4550d46876bc8e752bfb76a664e6ecb4b8c9f4b1,1,0.0,bi7-3
697,880c1017f796c5cc92fb10ae95130d79d9f63b15,2,0.008275695015485314,bi7-3
698,1a7ab392346b9886c4ae5bd0f9dc1d5f6353b05f,1,0.0,bi7-3
699,35b884d18c45b0a47d7ad8646fdc6b6f9fb62153,3,0.004780665998851371,bi7-3
700,df70e837a9b270f464367e8aa742b450562912ee,1,0.0,bi7-3
701,cf5d1caa60e13ef72e095cbd66ad0cdc1aa57dfd,3,0.007653446918765405,bi7-3
702,0ce845a1ecbd56645a32006968f06a313660d5cd,3,0.00797002405376017,bi7-3
703,f1684ec0730a02a67fac7daa51d8b6609850cb16,5,0.009010023153987686,bi7-3
704,1027429ee297b46696d7668f7cfde625f042d242,3,0.005611036370094733,bi7-3
705,bf516e6d9b38b77f9038a292d3b56f900f39b593,1,0.0,bi7-3
706,d98e2a5106456de11446748bc7b500ed72e955e6,5,0.013467450338966496,bi7-3
707,d4f672062f54a3e2593194d5d8fbea20c9a64410,1,0.0,bi7-3
708,b7749ec63607d8871e29ab346ce91d50b197591d,3,0.004445046023194147,bi7-3
709,d05448a7bbbc795e0cb4d36c0db023e75fe8278d,5,0.0068722647675269945,bi7-3
710,4b1038547b3698c722ab9c72ef9ce8303398ac84,3,0.005232898334966643,bi7-3
711,867711d0d348d64df421fb772401789c224149e9,1,0.0,bi7-3
712,62bd8e310d72f37b75254d7976757b221af0d843,1,0.0,bi7-3
713,b34934e2c2f502a61d1fd3602797251cfa7afee4,1,0.0,bi7-3
714,30fe8727d17f3f1b62a251c03f5ef274b1c05cfd,0,,bi7-3
715,505c2e03e90228d09ed3d6712d01152439493386,2,0.007904487714644472,bi7-3
716,5a740b341a51309353632b9ac3b038bae8993a2b,2,0.010487054315017494,bi7-3
717,34a0b84c7385e08b83ff3c2f2838a142aadc436e,0,,bi7-3
718,7336ce3123669e60776acb2d944752a5c4158070,1,0.0,bi7-3
719,405eb61b4b5c7c8bf109e100fa059633f19de2d4,2,0.005060369320699497,bi7-3
720,357e3f26fcd6dfbe1b41e2c754b2ee1178eedbfd,3,0.006210145868179975,bi7-3
721,95dfb6fbabf7727769bcf265a6ac17cc3163c6e4,3,0.007131937394456716,bi7-3
722,ac5781c2559791038cc77ac699c00a1168fdba15,2,0.004387585038650993,bi7-3
723,b9a8136f7e5b4cbcb18d5a539c1d808150649d6e,1,0.0,bi7-3
724,65c6e2054db9e34b91554f0f52d0a6d9c34cd95d,0,,bi7-3
725,d395208369caa20a22520fa3fcb9cbafd45d4755,5,0.013212769824994204,bi7-3
726,1d5952b53fdcdf18f11519aed9333c69c7c02c8f,5,0.007088089430309146,bi7-3
727,8e6a0ee985438f9c818ef4798d2ed94fca2b408b,1,0.0,bi7-3
728,05574f4c430e4c8f5e3f90d170e1830e127347fa,3,0.0037862820059982394,bi7-3
729,4200a96cea4e7d197d753d448d08a5fd964af123,5,0.008158232423748435,bi7-3
730,289c211ae129b20b69c075bb21ed08c5bd1e5f5c,2,0.006818850292800981,bi7-3
731,6ae0ff9afe255957e37ed0b71c14a4b70516b2ad,1,0.0,bi7-3
732,53379edc00374cb3394e9b91f0f37c1cb65ba01a,2,0.0038945187415984,bi7-3
733,deff2794511e8d136e2480f82a3956a27a7ac895,4,0.0069050793645851595,bi7-3
734,9843d7ea4dec316e7760ff9c54fa8da4ba321f7f,2,0.005405050712834422,bi7-3
735,044b646d4f45e345bfef985acf0d8884930c226f,1,0.0,bi7-3
736,2aee115834e57131d009406a0bf9cebc6f7ce5cc,2,0.007699409664406576,bi7-3
737,7b2d26e13ba9f1ec46ebee4acc606c17ed20c6a2,2,0.007800195045680285,bi7-3
738,cd81d98958547674b249c59365c35812fc749dce,1,0.0,bi7-3
739,5c0bb6d5f58b34d3a38ac7a37564dff187c04e90,0,,bi7-3
740,f8ebbe05744a4940d7af0933a955e3b87c5c2c7d,4,0.006788110720306478,bi7-3
741,58aee870e5bbc886217e8ebdbd9ad077de94158c,3,0.006515450355823317,bi7-3
742,95d0b7613c24086f57f13d1321a5fc2c7cc5b1d3,3,0.005138733657603164,bi7-3
743,968c6862ec8cb585d14073efcbe83b176f42174a,4,0.006506394932410908,bi7-3
744,8992ba0ff7ba112d239012da7629290ec601d1e3,3,0.002735833954872447,bi7-3
745,7f23b47d1aa1176524ec488894410a3f6a4fdb50,0,,bi7-3
746,947704c5e5ca6855ac1b2f9ee49e852f3eeb224a,1,0.0,bi7-3
747,ee19cda3b3c6ba05f85141ad3149ecf7f7897050,1,0.0,bi7-3
748,3016b952f22f8042a68a838247bfad5765303a34,1,0.0,bi7-3
749,ed26ca0fa616ddc5a9115649ba3305901617f731,1,0.0,bi7-3
750,848a2751bba1d27c0df52f7eb94106218bf58905,5,0.019512048394720295,bi7-3
751,ddcd936f2196cbd49718b0b243b7a29fb676d65b,2,0.009327374491092512,bi7-3
752,feaea2a43579d48e57e93ad13432da13284aa035,3,0.0036629574509767465,bi7-3
753,0df1d6649fde66dad107624db80461ae64c97ca3,2,0.012975111700508631,bi7-3
754,9f2a42e94d42fc6aa9d23fda6be4f60b4ba6d37b,3,0.006445955634553663,bi7-3
755,d343f5fd08fece4c3b33541166f756ae3f7f7f89,5,0.005145020852886949,bi7-3
756,d0dabe13c2e6110c3ecc3dc2617a1ec6d7e6e8c4,3,0.010548602339746319,bi7-3
757,074939a664c19df2eabf3b4523941eec4f2de625,4,0.007793765402244421,bi7-3
758,6caca3633cd44d1acf1369c685db0f837f09be30,2,0.005895164726912272,bi7-3
759,681d4da7aa750e948c64525f599eb1dae26a5648,1,0.0,bi7-3
760,63b834041839a1c4f48eda6cd56cf056ebc48fd6,1,0.0,bi7-3
761,c1d5129cdb8d7a53da4a2c1da446fa6eea9d60d1,2,0.004383126202201922,bi7-3
762,08ec3f9bd05e4cb2601a7f6a8efef3d1376f3f93,2,0.009638679444488797,bi7-3
763,a30b472e0e5d33cf64fd0b7224d25b68f8f0fce2,3,0.01240618357051018,bi7-3
764,53a81102cf1e888ae3522cd9875260650053fbd6,3,0.005989454212386262,bi7-3
765,ac7bcc848b8c8ce77ff2faad6b85e0e00e310e46,2,0.005003329895051388,bi7-3
766,da5ba0d561c63a6623b655d54df55920f7603395,1,0.0,bi7-3
767,06fb06b4968f5bc68279dc71a962846171aee6f7,5,0.005414060887404468,bi7-3
768,e4f19381fc6a478630df4691b9bb1771aa9bc95f,2,0.004237351681846258,bi7-3
769,8677a8e6e5ff5889de97a8811c8587866d05a188,5,0.009173239369341337,bi7-3
770,1198ad34eab01efaea4c9f7c2f32962735e174fd,5,0.004812152842363715,bi7-3
771,c7911259d8c3ae2bf9d4d1ad828ac914d240a165,1,0.0,bi7-3
772,7a08b5e4f73af732992c636691d9251d138e8e3d,3,0.003605425733224407,bi7-3
773,c8fa55e01da601692cc020a4d4c766f7b1ced57d,2,0.00337346665403589,bi7-3
774,7c655c19f5591d72221a0651fac21e96e43a52ab,4,0.0175054219053666,bi7-3
775,c32b74a7b2bff49eae23230c184322b910a94122,2,0.009738555374529568,bi7-3
776,7f7580245f987f8934782b0180e98bf9e0044fe8,1,0.0,bi7-3
777,1a6d23642c835e739953ee80dab4e9f2381d4ead,2,0.0038018820559821993,bi7-3
778,d9959731a63542aead4e6ed9a42460336ff931ae,2,0.005570346673738071,bi7-3
779,20a9fe1cdfe4e0a0d4556d6faf8649f7bd1dbe48,5,0.006522737170473056,bi7-3
780,dc7ebeb41984091d45b2ea762dfcdf5bfcde077e,3,0.0030191751262797274,bi7-3
781,ea76a18c02ce2422bf538982e16278c59b59047d,3,0.013698675000525438,bi7-3
782,e71e85727bdd18d95eca7f38cf8b24495ad31d99,0,,bi7-3
783,f443c68db180e6f45987d4b7faa3dc6698c5f8da,1,0.0,bi7-3
784,62b4c198afb85da333ceb34d3496ad5b21fb3964,5,0.0038349946953584652,bi7-3
785,7ad471ad5d0fb844824fee6fe0d40307fc22e2c3,5,0.006327825206476282,bi7-3
786,febb34493c471104c985aa616053a61a473539bd,3,0.012157724876868642,bi7-3
787,bf34cf974f696c0cafc36acfd8b5b4fde6ae03bc,5,0.006743295874534471,bi7-3
788,5da5d9666736921dd2401933404dadd764619b22,2,0.005411303917902161,bi7-3
789,07e68945b525185daf43b0daaaf6cdf7d462176c,3,0.008775487411284538,bi7-3
790,8e64be3a515c4f251b9f0102d532164e5b0d6300,2,0.005783199571134975,bi7-3
791,48dea04e9168d8d0e4cbecd261ccd4336ef67727,2,0.0051475393589604556,bi7-3
792,6b71e87f7fc28e366de51266f725ce451ed7acbc,3,0.00424327967297243,bi7-3
793,bfb8eae75b5eabc2290566ac0722957db9075529,3,0.006399148147994756,bi7-3
794,7a4daba8e9225cfd57e0108eae10f58322b18eef,0,,bi7-3
795,3500780e699611d75ac1ea4a6b4b07a16e73a619,2,0.010841521150376704,bi7-3
796,1bf4c4121233a26f353de86601f626ba6d980a35,1,0.0,bi7-3
797,eae1d698cdb7a39573ed6441beb193bafc1eac40,1,0.0,bi7-3
798,3cb21aada0167a2f0629d9caa525f1fa3736f703,1,0.0,bi7-3
799,3f00991af449ff143542c119fa1daa4402da6959,3,0.012892253065420986,bi7-3
800,89bc29317f2c405e13019034e5905e3328c1a26e,0,,bi7-3
801,855541bcf691da8c754f4a7a02e6d7d240e45b2a,2,0.003001430447598149,bi7-3
802,265d0ff057a16d056c7adb6684d3cbf87eec5b1e,1,0.0,bi7-3
803,d609d43ded3da013a7a25f4875d08c3124ae31c0,3,0.010580030395328571,bi7-3
804,c88fa97e5ab977a030feaca8b575319665d1dc80,2,0.0052131824876954745,bi7-3
805,985095ae6c4a0bbc74f0d3e24581ade0a267591f,5,0.0076214646631231515,bi7-3
806,6e1a4f9966771ba6ebc140b756c37c77a8c77085,1,0.0,bi7-3
807,629b80b2a10609e2c7796ed5b080a3f65e19f60a,1,0.0,bi7-3
808,66f6d4c3857fa8cf224484b25981f1b5d2a41bba,1,0.0,bi7-3
809,a3b555f82c6847380adf3a89c14466eba2835de6,3,0.005975598576072966,bi7-3
810,105c151b75faa17a0615f188182f86f92d1903cf,4,0.004463746391879237,bi7-3
811,a54bb0b6c872ca5013c4cd7973dc638d5f2d9f04,1,0.0,bi7-3
812,03fa288f7dc514a62b5d1603fa7528371f8a69f2,3,0.008528082091830301,bi7-3
813,1b2fb47869efd7cb82980c68a8b500ea49746bde,1,0.0,bi7-3
814,9ecd33b87fa7e3c28759ca46cdc1226ccbcf3603,3,0.004768726485165787,bi7-3
815,84dad20e592303b87beecde206aca702c40cfade,3,0.0053596769355684455,bi7-3
816,04ef34131c4db1391649b6075ffef3a7f68e3376,1,0.0,bi7-3
817,eca41e4e3900f727a0bfaca91b4e6a69606239bd,3,0.005490523188384134,bi7-3
818,01eb2f744f81135bca7bf9370310f011dd2e1b10,2,0.005220092555636283,bi7-3
819,789493f626d7606e190dd8a81ef203e53ca88119,3,0.004774753374137014,bi7-3
820,f10d76101729ba400313b4572e701616169026d9,2,0.005747058375646368,bi7-3
821,062d0a55a4ea68644b6485c10350fe7a682348e0,2,0.008089404093712992,bi7-3
822,ff9c711251f221b4728f0b0ccb68163c6785c941,1,0.0,bi7-3
823,11b24dcecbe3042937ab0727e3c8c65fb6bf1316,2,0.004578090964300102,bi7-3
824,cac20ce3c329e0c75dff2afad684091faad7969b,1,0.0,bi7-3
825,b1de914dd051c7f42b312a8ddb332c4d5ae06230,2,0.004955013930090925,bi7-3
826,e6a5e91682b97af92576713ab2ec661b24eec3eb,4,0.00464183012410474,bi7-3
827,28ed4c135cb578d03ec5499b6ef02db2630292fa,2,0.005683568570237365,bi7-3
828,fa109af430eb0aba2be5b88ad0f199c29e91a731,2,0.007118278135273356,bi7-3
829,7e646e058a331866f4bca0aa6bde37ac2cbd1b58,3,0.007614543967762473,bi7-3
830,83fdcff9d3e42fe3aa62508457ba348741ca879e,2,0.00315629717020407,bi7-3
831,f940f52819a476a15ceafbd21bc0d152aa118158,2,0.01332112657878357,bi7-3
832,6623f20bbf04908b60f579b6cb4dbcdac2f8194e,4,0.003889918406567384,bi7-3
833,92b044a94c26afdc485bf1b53af55de299cb4e17,4,0.009666798594469509,bi7-3
834,d32bc21544fcce728fe7c755c75466b0c9c79883,2,0.0052886677387055745,bi7-3
835,c2d25886ca125515af5d71cd0e1dee4598972216,5,0.008565891505616999,bi7-3
836,90bc11d33335a7e20a161c836fccd05ef87a8155,4,0.003387562221219689,bi7-3
837,a779cfc374513508a2bfc54cddae24e4cf434ef1,3,0.006725912201830402,bi7-3
838,771a5e4bd9bac5e1be0062f48e49f6ab846f4ebf,2,0.006941072295829803,bi7-3
839,e06e7c86a17b3e18834fa03cf3bd8da5799b3d75,2,0.0030761293612306824,bi7-3
840,eb84596d6598c9b82cd18e6461d4d6220b83e020,4,0.007091679634579098,bi7-3
841,869777a38284f43665228cafa88258ba7c902ba5,2,0.0034454387834127265,bi7-3
842,303d65c2151292ce2c4d43e969011b4ca2a19d75,3,0.008445595704890492,bi7-3
843,bea29ed1a486695f93d6589cc374e37eb8284948,2,0.00531187206758109,bi7-3
844,983e2eb4b532ad7ae376bd83055d3ece031e3bf7,1,0.0,bi7-3
845,427de08b9f6bb00d1fe3f9f76eaa319306c6cb13,4,0.00727367414611326,bi7-3
846,63021eff843e3a1151dec87510da94ad0f0e9076,3,0.013027770275404364,bi7-3
847,5639c740285dd15db97885277e88fc9a9ac65102,3,0.007272255589556877,bi7-3
848,7bf73edfb3b90ceb0efc5043e58559e7e29aa6ff,2,0.008727222334524965,bi7-3
849,7aa9eb162d166f03e93fc97711b92d302a5fb65e,0,,bi7-3
850,8b96db1a68b69adeb1174231ee3d72af98c234ac,3,0.004944247067144897,bi7-3
851,90e30a7a6aeb54b039ff024a9d7d25bc2afddceb,1,0.0,bi7-3
852,0a8d680788c52577a590d2f4175fc786968491b1,4,0.004479951230348099,bi7-3
853,6b075b4eb950b068e99e38cf2e9e2424c8c9dc97,1,0.0,bi7-3
854,1f2d07a0fa49d9ea9d9bed0172c848961829a057,2,0.006262192046757596,bi7-3
855,c208a4879f7ea0c7ef25089bb85e40c03d0ed6ff,2,0.006973868221871419,bi7-3
856,794189d1d38ef5d17f09caade9f2a0e98e4169ee,2,0.00526394754634435,bi7-3
857,119da94bd339bd01b7c6ed9d4022a25903892715,2,0.007213411114692264,bi7-3
858,1073f5e7e33e052a67a24fa10dedae4ff58f09e3,2,0.0058560669522314986,bi7-3
859,1c396ee6d4a4915d19422196f8c2cbba9e1ce265,3,0.009790835561872106,bi7-3
860,908757323e28d48ff5e0b4ddc2cd6649e9aa1d31,1,0.0,bi7-3
861,c2d65245b4d6acde2c6a8f2dfef1f1766234beb5,2,0.002352127008209074,bi7-3
862,eb226a12f934613f798683bdeece920f5b400c14,2,0.0019547084947437354,bi7-3
863,d8460cf1f78e552085146285a3cb551572e243c1,2,0.013874673996871072,bi7-3
864,cf3ad55ac49f2ad0c6604f8b38c381a89323d60d,4,0.006621252436469323,bi7-3
865,b97f43e1852fbe6486025a02b00b71ff3e785c91,4,0.009052057346967686,bi7-3
866,6000a235c2f347475f343ec65cdd224b14591229,5,0.003521481748375455,bi7-3
867,8f56bb4d8e90bdcdeb43b44c90bc0226940c31a3,5,0.0025264094947241235,bi7-3
868,582e0bffd07aadb00e4ccc94ed95caa46a9852f8,3,0.0041776320691396555,bi7-3
869,725d22da156cb5cd4248fac90a3efe77c26479c4,1,0.0,bi7-3
870,0a3d9055b7508a16dc898d59acd0c8c57e176287,3,0.009362779876547513,bi7-3
871,a5ea1cfd3118fb009917dc05005bb032aafd80ef,5,0.0026227255443822418,bi7-3
872,838d4da58e3f1f2d2406cd3ec46fe9e5a6658c6c,3,0.003087950148182251,bi7-3
873,4858963f43d579057e900a3e77b78af4e46057d5,5,0.0056215583087203804,bi7-3
874,5bbf1f9d507eb0830bc592595a52b396208b84b2,5,0.005777062049346384,bi7-3
875,edd6074e38dd2071a279a80ae9782de851fd9e58,3,0.006106123246177669,bi7-3
876,18597683dba94167619a2ed689e0a7ca2b4ca5d1,1,0.0,bi7-3
877,8076d89a7f13de96f4a6ab911a2e1981a3fe24a4,3,0.00832695873207026,bi7-3
878,0eb5b09bec0bf240be9ae02389eb863b4e6cac9a,2,0.0035146769261602297,bi7-3
879,f6494d9ef0ef5dc2fa698c3a1d36efe74a9a025f,2,0.004840884089052411,bi7-3
880,55f22090e494862eb23bf0c448b719a86378ffb7,5,0.0032602177414089053,bi7-3
881,e976b8947cb9089511a54901bfebafea1be3736b,0,,bi7-3
882,1932de5d5c6c9bf02e30ac30febd7989dc405140,4,0.002852023102364751,bi7-3
883,21eb56ff0915ecdbb1fa9250e3aea4e10d26f50a,3,0.006802822868832454,bi7-3
884,cd7676d148d5388f133ec2c5db725bb12f78f78a,2,0.004681190389869285,bi7-3
885,69b0bf66715b2056276bc3c380cb49ba6f72ef74,0,,bi7-3
886,f021d527cac3722e63f709c4c09552fa53f33768,1,0.0,bi7-3
887,1d57f72d992c43d4e5fcc6eeb14666221b513d83,2,0.004479944605699905,bi7-3
888,3ec20b637154d4b3395aa2b9a61a167ac2911b9d,2,0.002841160925211433,bi7-3
889,6990a12c0c00318ceed5cf6ed01910df7ae3a520,2,0.004003888312198951,bi7-3
890,e3e86a1fc89b644a4f1b82a23745e054a3041a6a,3,0.00404353542845087,bi7-3
891,ca3ecd1c792fe67386e4fe49d1397b5fbe00155a,3,0.00222201302305418,bi7-3
892,c3f707a1e53a008de532a8f4dd93851cfdb6464b,2,0.004309314968066917,bi7-3
893,530129118c1704dfdf13a4ca610184987edf1583,5,0.009407576368756365,bi7-3
894,82e75ddc2a41551d8991680ec89a8dd47cca3a28,5,0.00801566797452098,bi7-3
895,03c4109b99e68aa25b6a777f0db4ea5ac41043af,3,0.006074706390487286,bi7-3
896,2d6e81d98eec726841ccdc43fbd4dfda7ec9689c,5,0.006405540518926765,bi7-3
897,3542e57a2874d2818685ab66d227e06812d310a1,0,,bi7-3
898,92c4ea26362c0fbafe8b7b385f207918bfd052b3,1,0.0,bi7-3
899,87f693e71cc418a81ee6e3b21ded9176fb7550d7,3,0.009795475145198844,bi7-3
900,34f0c576693a6ee337cb97c7afeb4891cc56de98,5,0.007769339811233509,bi7-3
901,8d9baf21474b63043fd10047c78a672ef3af6db4,3,0.008462492469249305,bi7-3
902,897baf7e2306f80930ce776b37ed372732e63216,1,0.0,bi7-3
903,0b76e9f5e0bb9d28270fcba5c0a77fec41b609ff,3,0.003911097270248278,bi7-3
904,615ca0136d90d3c6bce697f3cacf08939d4297e4,2,0.006205752870143812,bi7-3
905,9a23d1ec027fbc77ab294b511f3870320f927884,5,0.002372611527609629,bi7-3
906,611bb5d20f5085c1f1908b55062b2a6662a977be,1,0.0,bi7-3
907,64c011a7fda4b9056b18ecab18e5902a53d297ae,2,0.01574284308452878,bi7-3
908,cb2f47b2e1a7b15ce034787fcb842f9b5c408861,2,0.018123661010449432,bi7-3
909,72ac908c099d557c72194b66fbdc21bd3ed2f33d,2,0.0056476776579337295,bi7-3
910,92075ab1612d972b13d342b3b0d452c390fedba2,1,0.0,bi7-3
911,eda5221901b5b6ecded373b7c6b212e00ce9ef02,2,0.007490486363723659,bi7-3
912,5cf4cb07aa548a8f2822ef716e108d6c32f04f1d,2,0.0039023806610807275,bi7-3
913,5e4fdef2e414ffb61a99e9c8e4ff6e250a697e2a,4,0.005182375232214637,bi7-3
914,613df7ae92c14209e0041a0c3e53328e0e65151d,2,0.006007671903671651,bi7-3
915,e8326e709a0e7d6d36baaeea0ff93fab334f0220,5,0.005001621664570148,bi7-3
916,3c94ceda86d3015bf85abf90a0ade69669c27b4a,2,0.0024745497798432715,bi7-3
917,5927bd75151d59711340d3abf4e48579b5169874,3,0.003923263478211938,bi7-3
918,afb1d5032a0e59c4980d95ec55c9be98e6114c94,1,0.0,bi7-3
919,233b414096a4f64fd0c250893152e52173119b39,5,0.006717737076069722,bi7-3
920,73a80f3c5f6d7b5426af498b42ce59d0819882b5,3,0.0042318616249453446,bi7-3
921,f5db54e524563edce9399142b4d7dab9b8ad74ec,2,0.008152854115367947,bi7-3
922,5f0c074eb81c22574cff3c73f247d445758e552d,2,0.008150703796828416,bi7-3
923,2bf2eb175c8fd1c95bb0a56024179fb79780f85f,3,0.007456203817937402,bi7-3
924,3f1acfeb104f43878076aad07c5af40c507661df,2,0.005990638783795115,bi7-3
925,1220060521ca091010e0385ae023cd86b89a9e8f,1,0.0,bi7-3
926,c80662846a5bc1ba48da24709be25a3a15e8b237,3,0.004093620886151208,bi7-3
927,54514c921f0aef10c06f30a7c1a97d01d344ca6b,1,0.0,bi7-3
928,ba43edcf5fe34ec768a40381da916356b17ea197,3,0.003562723163681359,bi7-3
929,a7a9d28186dfbb0780c0eaa17fff66d20b3681aa,5,0.004265465307359179,bi7-3
930,b6e746bf7972c7f599e62bf628875fff8a157ff7,2,0.005111544344975744,bi7-3
