idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
1447,0bb3d5b3026a8a13f84b207f3d10c1813f0bd610,-23365.693359375,3,3,0.0090794388492996,0.0022068138562966583,bi4-2
1448,fa506a1b28919d4ce62c67c24e0088d30f7eeee1,-23365.9453125,5,5,0.0085134003623473,0.00267112005117936,bi4-2
1449,ad5ee8d2e98a55659d275564896e56b81a4be9fa,-23366.05078125,1,1,0.0,0.0,bi4-2
1450,36a5bd116bf33195814e2e994cc233f11b147cd3,-23366.037109375,0,0,,,bi4-2
1451,5fe8a3b1d6be9186faeda5a1d934826127fe2d3e,-23365.900390625,2,2,0.003975162541163627,0.0031117139734581863,bi4-2
1452,ef8a58cf7fa2d7ffc84d44e625b713ab957ba06a,-23366.0234375,3,3,0.0068639851079289795,0.0020688607645199556,bi4-2
1453,db7c7ca6f28d063bd53ad4b28a6a534f0cc44592,-23365.826171875,1,1,0.0,0.0,bi4-2
1454,7346f87c620fa011e91a66a6b5261a957ec953ae,-23365.916015625,2,2,0.0033606290951443663,0.0038656958513816004,bi4-2
1455,a0909297db22bc414fec61a669c3760b52350ad2,-23365.85546875,1,1,0.0,0.0,bi4-2
1456,dd40f68c62d70a7d58131ad74a2248558c723006,-23365.896484375,5,5,0.008639796882484549,0.002592270383455893,bi4-2
1457,189eee15d1b38f9ffc815023dc9038a161f7eb1e,-23365.69921875,5,5,0.008416417906588343,0.002672894387748741,bi4-2
1458,345bca0e7b8b3889db326c8c35ca8ed342851c2f,-23365.953125,1,1,0.0,0.0,bi4-2
1459,9aed39fc69feda801f14d7fbd6e4846d218d13c8,-23365.822265625,3,3,0.009133585547705788,0.0018825693005174939,bi4-2
