atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.4655209287684064, -1.7339194229300834, 1.0519165362303728], [1.1365591416810161, -1.1168502898994206, -1.3378279674167346], [-1.1365910879003585, 1.1169939978989052, 1.3379522431181168], [0.4655528749877491, 1.7337757149306003, -1.0520408119317561], [6.193367092714561, -0.7212400897642848, 3.9692875556322895], [2.583039899822237, 0.8593053050115782, 1.321031382229868], [1.4696734809622796, -0.9062971556306758, 3.563267853886676], [3.8251521108896784, 0.9728812888626239, 4.124691092157132], [5.282743547774716, -2.7117134607651705, 1.9554597184400078], [4.355321274010166, -0.8843529473071615, -0.20129341569214443], [2.677736314245438, -3.5240866304125036, 3.1326607154712223]]",[-64249.4765625],"[[-0.4557131170915722, -0.24465942116708092, 0.33581124913978777], [0.8456208693700695, -0.3442578419023634, -0.2671398740526222], [-0.4629140096856747, -0.2844273641759923, 0.3306660575006925], [-0.01813814521550568, 0.46363988393038746, -0.9424471251483909], [0.10255827632650287, -0.2287662924789354, 0.07340328737624985], [0.16972792065122932, 0.4175718605276341, 0.5376416216084202], [0.10259895120094094, 0.03877774892907023, 0.10600062540299805], [0.336011229653934, 0.4727452965302584, 0.4839405543539442], [-0.20957531079162847, -0.16042319602440272, 0.009591773026432404], [-0.4339106130613931, -0.008896726325620559, -0.49983630556876013], [0.027812322143691573, -0.12868116164686866, -0.15138355227965986]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.22502220104468643, 0.24418764914278634, 0.0860276205261184], [3.253385099287577, 0.07555299171291664, -0.10792588967178822], [3.6724584853069175, 3.1417607648115364, 0.06969877361990205], [6.854976529004437, 2.820109395634002, 0.013526535054329113]]",[-23374.345703125],"[[-0.18894152805883052, -0.010005036949816012, 0.002825539031135369], [0.1999547002562392, 0.33879193067809715, 0.018927952546677163], [0.35470871352836847, -0.4082731522855222, -0.027073438109809615], [-0.36611423628451606, 0.07789793813479391, 0.004874380279126109]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8560013710333785, 1.5047293499718792, 1.154454821832661], [-0.6826713076452564, 1.4260856822685521, -1.352458663152428], [0.6826530517747589, -1.4262357555335812, 1.3525780856725658], [-0.8559831151628817, -1.5045792767068518, -1.1545742443527995], [-3.704149566901857, 0.23747333544157784, 0.6591635991069036], [-1.8274936882463237, -0.906305126747216, 4.868175417478249], [-4.852871267352559, -0.552471910168068, 5.194447980200812], [-3.73286501638922, -1.8766566955783406, 2.6672147288656687], [-3.2437933112147874, 2.606072389722672, 2.398281961099979], [-0.8641976712396104, 1.6780860949963035, 3.9238338706134326], [-5.37599471759577, 2.2116567642738887, 4.430514358721572]]",[-64250.6171875],"[[-0.05511322073338659, 0.20478215479147502, 0.2372083600974522], [-0.058657077018656446, 0.5507023186482752, -0.06992134328923971], [-0.006175649216641904, -0.3547644550756388, -0.19280214442821986], [-0.3162008174514804, -0.20798883642226898, 0.6899158045142082], [0.1467299558360487, -0.15164205113402165, -0.5579266082940457], [-0.21161234552739291, -0.508561811756054, -0.2924401087519257], [0.09348999047675116, -0.30688925368647396, 0.014758412819924816], [0.12885795079771328, -0.04163831360366293, 0.4904811358700957], [-0.10847958159378246, 0.15610127207146862, 0.041957655076779614], [0.22660311935253052, 0.42079206616851306, -0.06526954661883376], [0.16758490498472292, 0.24233833079744047, -0.29517442704948565]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.200930783991698, 20.52091678654269, 15.601826878539677], [9.098229286948303, 16.913523661370583, 14.395682140656886], [7.289670093917955, 19.269151868173807, 15.485519631397048], [9.961066533067811, 19.817033894733378, 13.914478218422868], [11.10935816390693, 18.936850677961996, 17.932175183181936], [10.75774575760174, 16.191178483600048, 16.607405173163993], [8.60670416738079, 19.80934939231704, 18.215015993759444]]",[-40889.8515625],"[[-0.19982907608651454, -0.15631760481073656, 0.13153606474917864], [-0.2554995580263302, 0.4420188998834782, -0.03100515066301447], [0.8567054154305883, 0.052064662034194485, 0.33195896314923407], [-0.35459481359552353, 0.010194367948796454, -0.411853672522087], [2.346981392749885, -1.0277219222746667, -0.2798759948504379], [0.2576240617398685, 0.0733968596148026, 0.4132618150778545], [-2.6462564230701537, 0.5981381696869991, -0.14698927744387574]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.059081997398915, 20.259049630738286, 15.679663802708072], [9.118934808128838, 16.94761696869389, 14.467299030002396], [7.30748504773663, 19.267846765512697, 15.643416234475104], [9.954609496546436, 19.84036483586107, 13.791124504504317], [11.2134983722977, 18.93697163474042, 17.901195860654475], [10.740445313463951, 16.222093228446706, 16.644936861732038], [8.476212025757048, 19.922810344263656, 18.289962352557122]]",[-40889.984375],"[[0.8186181006407154, 1.1333130735624304, -1.3614667232423074], [-0.5752501967257034, 0.43711318092486096, -0.2721339875866618], [0.7653494417543174, 0.07269006296606523, -0.13878220878386965], [-0.6753782650042377, -0.2165529286641, -0.04005903318491521], [-0.32179024453971666, -1.1413230927675102, 1.5293403118491484], [0.37529122843586327, -0.1668180987551142, 0.5667850920101597], [-0.39369113266633676, -0.133355686881752, -0.28681540610886713]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.778896088827735, 5.365296559635577, -0.16649920441643407], [-2.7319139070153167, 5.389822780332263, -0.02255097117326285], [-5.399499241976634, 2.386686448497444, 0.03371215697945565], [-2.4572713797089323, 2.7897736704175635, -0.07921698111747139]]",[-23365.607421875],"[[0.6325112668022047, -0.12832989733930045, 0.12478547541102325], [-0.8160675648984546, 3.500140308335866, -0.05331879542568636], [0.16212310752778286, -0.0007027163057706794, -0.10519000755136501], [0.02273632407102341, -3.374058996217081, 0.03461740861450116]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.9094139471692032, 0.3302381449154347, 1.8421790737785075], [-0.029794937687231793, 2.045156536364987, -0.3812504772997444], [0.02976098402269478, -2.0453419665275665, 0.38121073055811083], [0.909447900833741, -0.3300527147528558, -1.842139327036876], [-4.486407521947644, 0.9568657777265204, 0.573450443128414], [-5.633619802280185, -2.6794313766944104, -2.2562304458153277], [-2.651904904680952, -2.0627698829476993, -2.593374477445537], [-3.9460264899316937, -1.8813000985397006, 0.17918846948606038], [-4.973148493575241, 1.7934374288311468, -2.239013447878915], [-7.003261924746184, -0.22830327595733918, -3.0403539378017], [-2.55452703610733, 0.6846333906767257, -3.562886134870474]]",[-64250.30859375],"[[-0.35042787582660506, 0.39559544698373883, -0.38668014185643124], [-0.03552870063702528, 0.24823073684925334, 0.37428633792224913], [0.15252609973242784, -0.06488398377618314, -0.2549270758807941], [-0.37747533035354036, -0.40537999114707823, -0.15852371538360896], [-0.033165325881480384, 0.04255414619687337, 0.11040096804558838], [-0.07080549473182904, -0.26645590881254533, -0.1249053403064912], [0.007995214784914538, -0.11831390234176921, 0.28197098228341055], [0.29059431277473924, -0.11300436569799113, -0.10639431293611798], [-0.18846597655591868, 0.11894670260072608, 0.15307698459950123], [0.23083736863932444, 0.28279584405441066, 0.056123253456158484], [0.3678932863868345, -0.11302128356612026, 0.05740880574560443]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.1771292993526771, 0.3106468861916066, 0.0035715946587589085], [3.437165945459353, 0.04622009407834099, -0.0627938274520275], [3.906690450548883, 3.0117899334367437, 0.15923436038763622], [6.8585410444237525, 2.7578836984213297, -0.07971867941203344]]",[-23374.298828125],"[[0.4960629010666868, -0.0808467893984166, -0.009471676731552362], [-0.4814548618691631, 0.028997776189672097, 0.0017541890637033178], [-0.5096889325813486, 0.13120434083641003, 0.041572771005737814], [0.49462699058146725, -0.0789290539151127, -0.03524057237349634]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3518341373134996, 0.25164731241201693, -0.024853128159435762], [3.490255247123751, -0.05071152719829848, -0.14741161705784925], [3.8518079993110286, 3.031397113351554, -0.12922302159999222], [7.010736246454253, 2.780317636239002, 0.14621135774954713]]",[-23374.359375],"[[0.2444361978675415, -0.051524318695894564, -0.033675839264456], [-0.2411217355328004, 0.4439435773491451, 0.029735652350559118], [0.2920315602343398, -0.45560415367951873, 0.045493885465868474], [-0.2940182527424495, 0.06553452465673437, -0.04429466572597256]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.596343770351092, 5.4562560922326035, -0.23019860246698676], [-2.768827639685482, 5.798595054542624, -0.27823478073799734], [-5.499687410822069, 2.401505094568853, 0.06280042116298748], [-2.63452141587803, 2.544743600139935, -0.15563748609039238]]",[-23365.798828125],"[[-0.8226578201550704, -0.7868459329175167, 0.14498967799077994], [0.7461011244349012, -1.2055816810659237, -0.014827287569384173], [-0.5190201395853378, 0.8396245392711779, -0.09968434705030908], [0.5957295589174931, 1.1526590928558444, -0.03145956768628782]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.05675187907941085, -0.006445075174565553, 2.4593691969267377], [-0.022853567732129654, 0.15967362325223036, -2.4254804637330087], [2.0529494491762232, 3.318132967646997, 0.048888360855553446], [1.9896385253359836, -3.2151986376355657, -0.007538607620489445], [-3.854229865053957, 0.08499605712631042, -0.012310486047904363], [2.560590684865454, 0.7511863802499321, 1.3000043309977511], [-0.6117220283481355, 2.5230523107656877, -1.1721262247375646], [-0.5487377827410479, -2.8244840387821313, 1.169989075870334], [2.569838177289836, -0.752143525266465, -1.1607021554816335], [-2.138973771812064, 1.9009411195491341, 1.2445428607009], [-1.9304139515106284, -1.7111596714728416, -1.254463618012339]]",[-64251.41015625],"[[-0.3465676708339483, -0.2513020755350144, 0.31414064277450593], [0.7095117351726907, -1.3682415838076876, -1.0610686344419786], [-0.3110252353562626, 0.4392409756522603, -0.2492466316904651], [0.5782162229679131, -1.5513664505555993, 0.0964236208012668], [-1.0823105862518676, -0.5899553722542177, -0.3680632878215908], [0.1357047508692108, 0.08574078412015415, 0.5395668647170944], [0.06952174221558834, 2.108049158454377, 0.5291790879974555], [-0.5932289026040629, 0.7717499494930109, 0.39332649861495833], [0.38806406460706555, 0.6462224533005194, -0.982032879686842], [0.7668021158413914, 0.3004155723114652, 0.8130855978078558], [-0.334350398940153, -0.6033785950396965, -0.025977931586417046]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.4582438650549923, -1.325735610357268, -0.6675811718365199], [0.9160284121992955, -1.5401068367351605, 1.0572926758824908], [-0.916106683657542, 1.5402816238723416, -1.057313652905639], [1.45832213651324, 1.3255608232200882, 0.6676021488596686], [3.1986180332677585, 0.1476853788135133, -1.9901947450805428], [0.435785446228409, -2.7244416109400333, -4.571568332024456], [2.843687308338513, -1.8783599373080215, -6.265886971032405], [3.2074438782609174, -2.4674494318151172, -3.280013232901024], [1.3900870686956783, 1.6318960050957718, -3.82678305118722], [-0.9249810896015616, -0.23519069479885502, -3.9001947609058134], [2.656828872487215, 1.025153355234688, -6.4457606380100865]]",[-64250.51171875],"[[0.09283847257645995, -0.33338433210568014, -0.2135063754264794], [-0.28707287652139735, -0.26122659063162873, 0.054747198285535544], [-0.2559537179391456, 0.6283635608955364, 0.4315636573796891], [-0.11832120427877327, 0.06278179725038956, -0.3866835871365669], [0.23611538354096526, 0.42686218696881895, 0.021198860097146797], [0.6487426500087493, -0.45233540558419033, 0.14044674188824427], [-0.05137455699638327, -0.2773793494601507, -0.0956818571302565], [-0.4248144050159147, -0.31173002654342846, -0.3588375475274278], [0.5611780271445124, 0.23950049982953434, -0.08850590425056923], [-0.3475556949015249, 0.05882964955799167, 0.4350910071735624], [-0.061172748582827424, 0.210726805688331, 0.049635904089208364]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.732810800038561, 5.43186794588166, 0.04129014955433985], [-2.7630507274746248, 5.630651640051956, -0.27444716753270065], [-5.612596048711974, 2.5773949046841818, 0.19102376542066377], [-2.6348069602040574, 2.838000875126992, -0.06997383499527804]]",[-23366.005859375],"[[0.23014491875413726, 0.7908378298867043, -0.08766062790921274], [-0.4618187705571583, 1.0335254195301413, -0.014988953483095736], [0.47022330004882334, -0.5871811504135933, 0.013132117182847486], [-0.23708525561021487, -1.2376963199190307, 0.08914883466156694]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.756806111439692, 5.413124698732856, -0.060914920252751484], [-2.808806500745654, 5.521250461270699, 0.016367762808528502], [-5.43633928114149, 2.4604555855123897, 0.1612926708550773], [-2.670712696850337, 2.644156054410092, -0.005261832329494457]]",[-23366.001953125],"[[-0.008319775600326377, -0.2113896364487693, 0.11184001527839417], [0.1107050782951797, 0.42192227231930235, -0.10050746047019553], [-1.3715598513772056, 0.019292473469454143, -0.03433315757667718], [1.2689110721695256, -0.23429283034917195, 0.02344043648658043]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.107080462639987, 20.311690328669506, 15.709535019209484], [9.101857659787198, 17.072082181813126, 14.202263643646473], [7.561182880786544, 19.292426476767353, 15.617773318670068], [9.904923901928083, 19.85094371216305, 13.670581620879398], [11.06443105321143, 19.100977582194197, 17.95534360657155], [11.008628129545352, 16.118901838777067, 16.505137602012002], [8.673058533635835, 19.769866457565577, 18.352370863380806]]",[-40888.90625],"[[0.3421192485357327, 0.7755407860841291, -1.5549156033163016], [0.3880403590228482, -0.741442282937949, 1.0374345269318885], [-0.036926332517274285, 0.1748167022558637, -0.24692122186513213], [0.26138209103656007, 0.579028692014843, 0.46654230104531536], [4.582134134503614, -2.7284510369109167, 0.1139028639041307], [-0.5181752746207139, 0.7365145039020449, -0.31149831859877875], [-5.024491648860132, 1.2080838800421012, 0.48505955048876953]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.019798167364824, 20.289439945628025, 15.5624569757971], [9.090328474356392, 16.792762992017717, 14.54979500004508], [7.65138847592646, 19.248103402442666, 15.460617599064244], [9.793404962513618, 19.709920703758414, 13.6867182125806], [11.317580990384275, 18.998937731794463, 17.9003839978739], [10.877628452692045, 16.15515997764888, 16.44862047042165], [8.494199351535112, 19.72676828214442, 18.283708101506203]]",[-40889.75390625],"[[0.39782757713494965, 0.635002667139151, -1.3045949183990502], [-1.1133160505896407, 0.24802659114568934, -1.4429897645670642], [-1.3809258711371928, 0.10583031543569225, 1.2352866807076932], [1.1987672254900286, 0.3166307575591627, -0.6531562081288751], [-0.3574430318259284, -1.1384018037449732, 0.7944090941467852], [1.4166590825746324, -0.1023059481231304, 1.7112444181430022], [-0.1600027690036623, -0.06422968908294674, -0.3497175310535488]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.6267742628975426, 0.9047246671364975, 0.9299427260747893], [-0.7372743072481551, 0.5825573788306235, -1.8563292863151317], [0.7373418482476818, -0.5826832738181367, 1.856458536713592], [1.6267067218980171, -0.9045987721489852, -0.9300719764732506], [5.791136001901135, 0.9034288031699099, 5.074714483625101], [3.481449013783606, 0.5724464550581867, 0.9393011249863283], [1.9792880877338044, 2.524468914306283, 2.7607516725827255], [5.044222719929662, 2.4957713718084955, 2.7489446329861633], [3.4848968300904337, -0.9713857764582314, 5.1889651445974945], [3.4774107128455345, -1.96020972872233, 2.383058205462415], [1.2180306385757529, 0.9478954950989865, 5.091537677569753]]",[-64249.84765625],"[[-0.8128002051995988, 0.5297668425041901, -0.035521763796871435], [0.18560032623646894, -0.0663463252164737, 0.0774710319305147], [-0.9598195645670475, 0.15724068277665035, 0.9931832460245804], [-0.23865722894974936, -0.7195812091454629, -1.5650334140551572], [0.12003268575275844, -0.023866777047852283, -0.17013739476646364], [0.9061436427153532, 0.09702495074017804, -0.5079241778204888], [0.08284772582589342, 0.23882759033914672, 0.08302929723125477], [-0.029161056757059208, 0.42580572009735224, 0.6100835215605308], [-0.08037761423486041, 0.10723737812753664, 0.18507468961636028], [1.0263618079524328, -0.6722857404167465, 0.1371352106127231], [-0.19474327696319163, -0.06488948593998196, 0.19195666239849704]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.14201929634619614, 0.022565016506829405, 2.4494624781260033], [-0.0007244489828913415, -0.02487333520750301, -2.5600922063542657], [2.1332828211523207, 3.5155604052370135, 0.21524911926149343], [2.1223480659577727, -3.573484277132144, 0.0977846348471833], [-3.86919508847074, -0.062211481519983874, -0.034530113000280055], [2.6696140887624766, 0.7174192117128975, 1.0786007729743146], [-0.6526715561874881, 2.5795042733733027, -1.3120740146445384], [-0.5860372135162375, -2.652681527847114, 1.048377714321555], [2.545181727194208, -0.5515582661111741, -1.1798264313483622], [-2.0941657260361737, 1.838879077755489, 1.31425490393492], [-1.932361750238791, -1.889421107021721, -1.3868801144902483]]",[-64250.91015625],"[[-0.7253764788662852, -0.29164280922201136, 0.05154421904533518], [0.09678969467120943, 0.3560623486670635, -0.41134423386082536], [-0.8098742881888198, -0.3521130806117939, -0.5749180100141106], [-0.16072447805895726, 1.012038698564342, -0.297374212705094], [-0.17106978013095298, -0.21827973392137537, -0.10490826591161005], [0.3534174533867574, 1.9622042796585664, 3.332617418393586], [0.5035630702337723, 0.44364147256112535, 0.833659062427233], [0.5393478066069729, -0.0010595424267639485, 0.766992891801145], [0.327677714070738, -2.8186746961306435, -3.1185421089458893], [0.6967071201488932, -0.1572509671949659, -0.33877737822618065], [-0.6471429087397627, 0.05822873099581305, -0.1491535304342038]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.23396159836054042, 0.36918834398188016, -0.0658805511518923], [3.376765620724734, 0.1684334048655952, 0.05573594924678999], [3.840328152827266, 2.926268147995835, -0.00017512716244525887], [6.903633199228093, 2.751467288259374, -0.02212031124308132]]",[-23374.1640625],"[[0.21613707820951003, 0.023081546282831225, 0.015697606469339077], [-0.33441827610103575, -1.659408378727963, 0.021792800681498296], [0.04628136337629148, 1.70246975243616, -0.040838185858711774], [0.07130881416419294, -0.06598894168000771, 0.005803990907553923]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.960349843695449, 20.503455285882048, 15.42594126911958], [8.916712813642555, 16.85872319101323, 14.357622171014464], [7.442998611280347, 19.42413026937628, 15.476584183172852], [9.908418891387997, 19.829587529819612, 13.643699610185674], [11.332146499319686, 18.915682869953564, 18.140943753612657], [10.892837883197, 16.07018378706372, 16.609211928911186], [8.564136603775303, 19.689471828180146, 18.333975989745323]]",[-40889.85546875],"[[0.5732457635959993, -0.1481687459583966, 0.947931805436083], [0.6106357948240768, 0.469274099660388, 0.7517652678222], [0.5196706290437975, -0.2593190367224572, 0.47585448187542073], [-0.7716630461582443, -0.5270003339773025, -0.0884377699792286], [0.12895174469275125, -0.489346096042698, -1.2738717613440396], [-0.42199657724163236, 0.8588414891147317, -0.25609554006771734], [-0.6413234706358988, 0.0934660277820759, -0.5641594800141955]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8703353751429694, 0.8238743905530992, 1.7010179372646266], [-1.4692025029053246, -0.8828157680038287, 1.1794003765515928], [1.4693418823969517, 0.8828173961866546, -1.1795333716881005], [-0.8704747546345972, -0.8238760187359256, -1.7008849421281207], [3.8651356421586334, 1.2105564992983258, 1.0046121867713775], [5.935135150671863, -2.9322704406010947, -0.04321123606645538], [2.904517233570544, -3.2242275901521404, -0.38185159082278775], [4.292562554230253, -0.6236374418142157, -1.2215231474003705], [3.79396536175621, -0.7187717344575674, 3.267210117631563], [6.314667646868152, -2.214202918022842, 2.7566338092691502], [1.7937203299330071, -2.670106050075379, 2.255711604398365]]",[-64250.25],"[[0.32837026680010833, 0.4375777795222667, -0.07379280971995196], [-0.7060962798500906, -1.1101731323524033, -0.9086787518301405], [-0.3446601169247769, 0.4182063062935215, 0.3272074590432587], [-1.0393284025647005, -0.4267449960221131, 0.445241316674295], [1.4325459377676053, 0.5136273505752952, 0.42230624107711406], [-0.1041162114350366, -0.18282615581793615, 0.014991030935595482], [0.049254588711322066, 0.007542448410780833, -0.10529814820995322], [0.36719564287039796, -0.17525445852146584, -0.2029511169545714], [0.47800932462299006, 0.09807766379895955, 0.08036131343183023], [0.029111095052882174, -0.0610790575319726, 0.24141633269544985], [-0.5017482303557157, 0.47388681554119483, -0.21154179441774815]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.12492945924295, 20.464617886594304, 15.61396856018908], [9.119982656757712, 16.92388829258729, 14.420874522115339], [7.523753352071366, 19.266559719216882, 15.445507844691816], [9.795632594250472, 19.934858285714846, 13.764788215420824], [11.340993269273893, 18.81019336838552, 17.91632126645483], [10.656929495263535, 15.980930189878059, 16.604779806390297], [8.42698627752182, 19.80406583344087, 18.385315472753774]]",[-40890.03515625],"[[-0.32492077005288383, -0.14867566493717094, -0.25221183517920953], [-0.2646601979525557, 0.3010406078345938, -0.5244662533043466], [-0.5314154347601756, 0.1843140540377409, 1.222913497032234], [0.9081079666136265, -0.0757707604724935, -0.09079537003388931], [-0.6704283744689551, -0.33651017820851375, -0.07309676028835435], [0.532198593214906, 0.5081180905278287, 0.6179017363640252], [0.3470191053759102, -0.4335956527504789, -0.8986612141698619]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.49074626114719505, 0.3638760144218999, 0.20294390204623552], [3.4883881823712697, -0.11153120524414029, -0.02921043071781232], [3.932869977730111, 3.0918934085859906, -0.029806827741569557], [6.866289515316396, 2.829690766584895, -0.0054372520770324595]]",[-23374.177734375],"[[-0.22886265747855228, -0.08967981917919969, -5.554418928290046e-05], [0.11333269575271564, 0.8025456116971463, -0.0002963899424502026], [-0.6469274501760516, -0.7720934490647509, 0.00590655226920592], [0.7619812947559691, 0.060642072597744144, -0.008042651664395092]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.06702331240084729, -0.13444578112020547, 2.4974163206177837], [0.014002460639972517, 0.04265085519080586, -2.6710965552959456], [2.175714088663149, 3.457859268031013, 0.0018448959864417781], [2.024389568519073, -3.467609978688692, -0.017104672120197957], [-3.9803662695294957, -0.06002971406733856, 0.1737563157571305], [2.6622022281231503, 1.004002438439351, 1.335191417673042], [-0.4926652984846974, 2.6387319924258383, -1.1911339305845206], [-0.6635557138872575, -2.593626573009846, 1.3068382389255793], [2.774856929740977, -0.8513563305754015, -1.0456798327462025], [-2.0761604755872023, 1.7488096275748872, 1.3142562629904777], [-2.087889400173403, -1.8941605067512128, -1.2720775806992237]]",[-64251.625],"[[0.6890205458998381, 1.2366858758195263, 0.6335325095409405], [0.18418524169833841, -0.29980663190300044, 0.8924160011477336], [-0.5310904471414036, 0.42518731802403714, -0.38510482608094415], [-0.4013797123769635, 0.051959812389467265, 0.29035324600942236], [-0.2219839242881849, -0.386194768734028, -0.4290991507966381], [-0.18756809541487807, -0.9388275241222269, 0.2556547498987121], [0.01638504784280656, -0.0524256451170709, 0.07597104951918916], [0.16107137148874137, -1.1633651723223504, -0.9457077999753416], [-0.5462404237620663, 0.25848353057850054, -0.325648906869626], [0.4995147632301239, 0.3992000327591621, -0.058534795284884346], [0.32383602103104936, 0.47407368342198863, -0.008886621884625514]]",bi11-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.003620904760144, 20.395200484810484, 15.454750141997355], [8.965274838343664, 16.94248964577067, 14.394591984573301], [7.258997487931189, 19.48720765811729, 15.5210613728325], [9.764691329192214, 19.65993240548901, 13.773038953022699], [11.371574789022294, 19.021584261471514, 17.8927714709765], [10.875612566622822, 16.2416259728833, 16.52953359166569], [8.306504562012215, 19.717067207730835, 18.11886371182033]]",[-40890.03125],"[[0.1719141308746611, 0.37855473147785074, -0.330690842948833], [-0.13586827312042835, -0.5086683069077117, 0.4853408807517919], [0.17493996100937578, -0.41215917116815093, -0.6157749186563659], [0.13483731160638426, 0.8282561432651496, -0.5090700162871177], [-0.8659284817759892, -0.6560507576637915, 0.014411323986192727], [-0.20798508260958382, 0.39013128411058623, 0.186060502533999], [0.720214215092786, -0.023143329925862, 0.7608865184262769]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.1875922637607699, -0.949151597882789, 1.420721844282904], [-1.6565611038575152, 0.21627673296343336, -1.2401349148195664], [1.6567414497843347, -0.21632937009455028, 1.240177595952489], [1.1874119178339517, 0.9492042350139067, -1.4207645254158279], [-1.7842308731379317, -5.992810393174353, -4.016006489485715], [0.7375241414563467, -4.0184865044107925, -0.5104902973572099], [-2.125186720312483, -4.491762063722738, 0.4720869226961204], [-0.7704963462843195, -6.558591578175081, -1.341146929697753], [-2.2027486075388762, -3.0554476818195564, -3.8075232838136914], [0.46451714872895633, -2.2198700581548176, -2.788481566374821], [-3.8054709203051065, -2.910124518001239, -1.3091283176137702]]",[-64250.84375],"[[-0.23356119683020246, -0.046392388814217186, -0.2837231900539254], [-0.6362049156402408, -0.7621407032398603, 0.1170419254844998], [0.1898103042960381, 0.3744082597013802, -0.23038480281134788], [0.8920997552845299, -0.31126789620641837, 0.18976268743923702], [-0.05124144062791572, 0.1177213655805178, -0.2684158618330346], [-0.0009153127158645975, -0.07436200085162704, 0.28510222770585986], [-0.02234972764433207, -0.001349244720516087, 0.016474121189837692], [0.16956588964066754, 0.19873142011969402, 0.11374972891541191], [-0.41522917287953104, -0.20889170550619265, -0.04055483984969957], [0.08541985884661688, 0.5583009611207324, 0.07933354008746399], [0.028494878418459157, 0.17056795193924484, 0.011009912036802646]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
