atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi']","[[-0.014261427409588287, 0.15311365911916436, 1.3984077974717617], [-0.11988792309848213, -0.05951806060073294, -1.258206878837512]]",[-11684.5859375],"[[0.08670145163501132, 0.1705305166565762, 2.128351628651139], [-0.08670258292102603, -0.1705284597729131, -2.128351628651139]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.82739630703078, 5.311259344955791, 0.1775454108287305], [-2.852949478514327, 5.568664824756345, -0.17256575147936845], [-5.428256896418864, 2.6498186388818383, 0.14960431679770897], [-2.3993745194357565, 2.7233787644637415, -0.07300155019652443]]",[-23365.755859375],"[[0.26246622299329564, 2.277603221013982, -0.08616640477214392], [-0.34467816607892066, 0.8175310376247599, 0.049559043488926965], [0.6965785649199487, -2.5778547568533137, 0.008449852923181674], [-0.6157425227386718, -0.5128099964296655, 0.030562236761627077]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.11897045554949, 20.56551066753808, 15.604484690004268], [9.119168686667248, 16.970944955041777, 14.382643832057457], [7.281565278396546, 19.429836216049335, 15.631153252347723], [9.833481179631994, 19.734504188647374, 13.644604101753007], [11.188176427852259, 18.74558764519478, 17.812107520039117], [10.879820632664837, 16.279535461051204, 16.37514306530095], [8.46456025661785, 19.674530886560554, 18.374339625732585]]",[-40889.94140625],"[[-0.800128773392988, -0.3834986570505104, -0.4405975932722668], [-1.2250778528667452, 0.34239065433508054, -0.6537933278435245], [0.865105728310744, -0.3585727237558019, -0.16371950636081684], [0.2998325486371557, 0.7529793434043528, 0.6945000839783725], [0.5112390515319625, 0.5793325965760681, 0.2791027094372904], [0.656298097924281, -0.9059081295359266, 0.7520789425808249], [-0.31002163039493796, -0.025992967405994404, -0.4734596522264577]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.98081964853019, 20.4298574922554, 15.58003579669334], [9.02822759788934, 17.02847480768641, 14.109696712554088], [7.451461645234397, 19.301384886956665, 15.642446691683359], [9.968121588863209, 19.935578672253108, 13.699964442060159], [11.292408456217743, 18.979846038769875, 17.859016296173046], [10.963124864683754, 16.39189649217882, 16.60406582487639], [8.46159837702703, 19.712130713143452, 18.45251298632505]]",[-40889.81640625],"[[1.0245435227942405, 1.0019882507654534, -0.5254227042076944], [0.5752918486198815, 0.21326047498455422, 1.260587378205821], [0.5094716742444322, 0.05416582011815651, -0.1463710296368354], [-1.1394806392262762, -0.2838780219716663, -0.163056007113188], [-0.21984096004377013, -0.4794190098415049, 1.1119590215929018], [-0.5605779313357989, -0.4049671745958913, -0.8839025596661066], [-0.18415685670378745, -0.10454661434154312, -0.6692914320241691]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.240531387097876, 20.21211775283214, 15.522442478049967], [9.085473463424481, 17.06864296814507, 14.417941324295928], [7.501460073655553, 19.389770332494006, 15.426019312945947], [10.025630300754754, 19.810058994062377, 13.69371528474483], [11.253686332913253, 18.987559585648587, 17.935808221950342], [10.835869798565422, 16.153175769605102, 16.541803410960714], [8.321625365310538, 19.6203066974745, 18.175460037965014]]",[-40890.1953125],"[[0.15313262330258845, 0.41160777208016175, -0.1923087494595305], [0.03216585011410942, -0.7543718536442806, -0.15818057576651004], [-0.11363269223498075, 0.24256268538299455, -0.13433599763559192], [-0.07249280782277263, 0.30340144748102393, -0.12272396375966774], [-0.38392252935138654, -0.8255359146206819, 0.08769580061985197], [0.027979999299908586, 0.47855799834012563, 0.31491948177354384], [0.3464007033025951, 0.14024953816704328, 0.20481501350799328]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.43182017934693695, 0.31045010265336476, -0.06177627243436474], [3.3311032742925746, -0.024084114832032908, -0.12555659562173196], [3.8586989702964622, 3.1100945322095153, 0.029791592969216456], [6.963994866720058, 2.83231548459836, 0.17858446043769677]]",[-23374.259765625],"[[-0.8344350217891424, 0.051113147651638165, 0.0057386231447401756], [0.8207114939888491, 0.49005520668555647, 0.01567233251132857], [0.09575760187115065, -0.6350988264504015, -0.00796283943605713], [-0.0814656028484643, 0.09491397103672465, -0.01499369974214837]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.4409585465477045, 0.14148123206296978, 0.14295545543444402], [3.356958289594837, -0.014169966581612754, -0.08361199802684732], [3.809154809776483, 3.0611068922182874, 0.04333565911508451], [6.953081325702769, 2.8394167894798916, 0.028623598234054755]]",[-23374.29296875],"[[-0.7790210332421171, 0.024021768374077046, 0.050415159607188065], [0.7789300161400243, 0.2865131470545726, -0.03477934192308892], [0.21070397427967044, -0.38362726370154654, -0.011708974802966721], [-0.21103760080982745, 0.07398492265408677, -0.0045754168666808015]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.124102057229893, 20.467861348997726, 15.706188413464012], [8.893614541979176, 16.870493969176426, 14.360555679036104], [7.463554951863329, 19.42361880246243, 15.596051002322387], [9.988891267009656, 19.79748915698614, 13.535571544133267], [11.0663836536527, 18.784347633920504, 17.769418902613207], [10.740306743575214, 16.264893067268726, 16.659280973957458], [8.51273329593442, 19.870716704449617, 18.10917939334778]]",[-40889.72265625],"[[-0.3706170117335294, 0.07980621195324747, -1.1740583962659619], [0.36712277776663216, 0.8083722488938313, 0.4881183936062772], [-0.038270644830766226, -0.40298624136203837, -1.6518004802790218], [-0.038410800883570774, -0.2593550836086533, 1.0271706774529523], [1.3222563499723745, 0.3562554386209382, 1.0778908574807524], [-0.4338083859433364, -1.2098821105845783, -0.8847371402124151], [-0.8064377498086729, 0.6176245712904207, 1.111902457292166]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.538433117515545, 5.3707077839234065, -0.10939780143447306], [-2.8729966471849346, 5.657930753235049, -0.1109483888437246], [-5.534401047935421, 2.3943380644549386, 0.13231204803830476], [-2.5992908890546444, 2.616034376943446, 0.045917793436746304]]",[-23365.794921875],"[[-2.572686836649741, -0.48630422221541103, 0.05550192032362347], [2.454104922366668, -0.4609660380125231, 0.006941046480941389], [-0.14879455281289888, 0.38982336862621814, -0.05810835187942934], [0.27225678354134963, 0.5559962229762136, -0.0052055097525160994]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.9143982111926185, 1.7955309689849592, 0.23184631038232012], [0.1348174235196728, -1.0995131907293896, 0.1896948389765787], [-1.441348508219635, 0.9681777243908427, 4.403227302039068], [-1.6856918205112197, 2.506838075983493, 1.828297616505117], [1.4615708118736053, 3.6506802630857447, 2.7142675359168016], [1.1241181470301478, 2.4481685165478315, 5.241461197583118], [4.626332278998032, 2.576739155829716, 3.2183355556617665], [-0.0008645183643307824, -1.8758083902104956, 3.250817944119276], [3.8738192075348836, 0.42088464710657214, 1.104055768348442], [3.6391695374175326, 0.987348003293525, 5.281171681086065], [3.3354927946734945, -1.1573392587234956, 3.2678709359197144]]",[-64250.16796875],"[[0.08902953540910635, 0.06167072011766721, 0.6015068309062632], [0.0028181831009351597, -0.2798283779936368, 1.128357526597074], [0.2608058550783388, -0.10140302761711516, -0.7278334264018742], [0.03304549183926739, -0.13551094100605393, 0.5249912728593563], [0.13706820762739716, 0.20225753578336952, -1.4204735733278764], [-0.942989628214537, -0.2590373465047938, 0.7897209420576337], [0.4840371764640189, 0.95107112412691, -1.4445211144542522], [0.5888677950173465, 0.9599974850039069, -1.0016108126132721], [0.2595973845041681, 1.3970991473802543, -1.3860053453432515], [0.22628702775560156, -1.161468211364044, 1.5589049291809105], [-1.1506937405157396, -1.6312439849498654, 1.3711973256315817]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[0.007631679525676516, 0.24525902779812228, 1.312006746972124], [-0.20127944963576938, 0.009431286496176639, -1.3373965907084344]]",[-11684.5888671875],"[[0.16822963516892583, 0.18900174332806816, 2.10247860327375], [-0.1682304579223911, -0.1889997892885882, -2.10247860327375]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.4446194838826049, -1.8827641069539323, -0.7663077264705256], [-1.3640451767478965, -0.3052227579659752, 1.5411439734171308], [1.364123339716437, 0.3053192626749015, -1.541291263578052], [0.44454132091406506, 1.8826676022450077, 0.7664550166314477], [0.9271355583758178, 1.245302190149452, 3.853128798674389], [3.332203350082941, -2.42239336966601, 5.672333334303071], [2.3009384372825736, -3.193455262956609, 2.892671940744321], [3.3262011407423593, -0.3512820919264561, 3.4081089490525533], [-0.8475417452967784, -0.8047584588701933, 5.075623723933183], [0.9382698950070782, -1.8252144817717344, 7.225155973583839], [-0.6011918738106736, -2.9957639310487867, 3.082981808631729]]",[-64250.5625],"[[0.03121345127157797, -0.28466082047175567, -0.3440353899341977], [-0.6209495237318436, -0.29843350779159744, -0.026842167252938292], [0.10532853866607571, 0.19317408041660233, -0.075159351803633], [0.292531794341209, 0.23274579672405268, -0.3732635010986744], [0.1992349966625158, 0.02939715100612053, 0.31843829550021524], [-0.014000080951008124, 0.11165674694401075, -0.30506027273323344], [0.10729229692134176, -0.029068322157107734, -0.04601557286934395], [0.13443591075952765, -0.12119271671666289, 0.08962289492382303], [-0.1349886982439894, -0.11512141320825073, 0.5994304068483501], [-0.1302704642312649, 0.056783615956201086, 0.222740086144837], [0.03872873339137823, 0.2262606996447137, -0.05941159336837806]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.4920942087563059, 0.39545351144606566, -0.09590227903853288], [3.445259173696347, 0.13662220790478521, -0.058555201918693844], [4.058644489059282, 2.8284581685886603, 0.21209315012314064], [7.024009929334766, 2.72972204071307, -0.0412464393422898]]",[-23373.9921875],"[[-0.578576177608958, 0.11570865349406964, 0.0075362571909548615], [0.3084227633015082, -2.0642637616967643, -0.2081264933614229], [-0.2795853571888399, 2.0277201380960577, 0.24786435444676122], [0.547893129785378, -0.0803780770336846, -0.04738269088045066]]",bi4-6,"tensor(-6, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.738520421272273, 5.641378840801421, 0.1525677767510123], [-2.6966890427915664, 5.5686112827239915, -0.1385997895669147], [-5.58897988985195, 2.481978994002222, 0.03132081365382347], [-2.3693058656594728, 2.600365726150148, -0.05934014497892237]]",[-23365.798828125],"[[0.8123152948760198, -1.004943478368432, -0.16549156305868074], [-0.5275479792526064, -0.2149394576966622, 0.13011588942398192], [0.9391967347397557, 0.8265504724875126, 0.06703743812727983], [-1.2260584721531345, 0.3934166415414943, -0.032129870076632414]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.142814037746376, 20.405048411792016, 15.4602566627808], [9.0723377633796, 16.96039487945645, 14.337141570029008], [7.575163502256184, 19.34672957652764, 15.510733438033517], [10.054100004075439, 19.910993750131944, 13.782344132859336], [11.338574750679555, 18.73714023213342, 18.002681241997138], [10.793800935576188, 16.270846473488163, 16.733981791171633], [8.4150843883, 19.72739585304799, 18.149710991842515]]",[-40890.01953125],"[[1.0093590933722207, 0.038958322745854965, 1.2925400374704579], [0.4460344510147916, 0.016876149386211542, 0.47025122224455007], [-0.31938410203060646, 0.05730339045786987, -0.6815663995047146], [-1.1501815764836243, -0.47953645789866867, -0.888187562557288], [-0.23366815478068437, 0.9993713805250574, -0.16075116612448617], [-0.3187959875692307, -0.6728889215509545, -0.7837621500855938], [0.568188400889319, 0.027778702380217977, 0.7462096250481304]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[-0.3163787014704939, 0.2050668285165183, 1.3576887951306778], [-0.0861743037482606, -0.027607770040198844, -1.505038137261427]]",[-11684.791015625],"[[0.012678836587798004, -0.013496535261441307, -0.17100072026196395], [-0.012678872583262108, 0.01349810363523443, 0.17100051457359763]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8517201224919146, 1.8400315554171596, 0.17616155686182783], [0.18164567586467106, -1.2365121703025455, 0.19640773105295967], [-1.5544496323653976, 0.7774939416965481, 4.1714066850552145], [-1.6365685081962182, 2.443938260621353, 1.7838954353585492], [1.5673502393907706, 3.833502292956827, 2.4659716078969414], [0.9568735956147367, 2.359718385252971, 5.398684517539231], [4.450796326820679, 2.4755819920033653, 3.0944290982074456], [0.1372384923428479, -1.7950429521964717, 2.964526788328768], [3.7731123588060274, 0.352814030887163, 0.956050708986828], [3.6643507296302773, 0.8355264371722145, 5.531330834238303], [2.936190452942457, -1.4298216544434457, 3.418490925903681]]",[-64250.57421875],"[[0.5153419173747751, -0.33204458093171113, 0.3727177070186672], [0.04734973446195843, 0.2221231753121777, -0.40441700963810007], [0.6716013123778455, 0.22763809178971767, -0.10632777274961627], [-0.43428332038114936, -0.010492055579149714, 0.2395833408190662], [-0.09135695069601087, -0.9168178404850806, 0.7833410031555713], [-0.009221544251490287, 0.03990599589817041, -1.2045758649546612], [0.15355834679876137, 0.01884817117159415, 0.12068857453083377], [-1.060912311283582, 0.051616055707269425, 0.36521044160294397], [-0.5493360336750521, -0.07218926321618867, 0.6895476223385109], [-0.40036314904856124, 0.026238194218519955, -0.5567783529891125], [1.1528616958966613, 0.7313717805233453, -0.29666818738773026]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0297925032155109, 1.6815781919519392, 0.07127035555017758], [0.2732507004402247, -1.19241352145194, 0.15414596025630062], [-1.3865578082390901, 1.0744198966474356, 4.132916094630564], [-1.7374561042169252, 2.50642370737052, 1.7316316543599342], [1.5276877166455776, 3.5552828518889616, 2.337203215610216], [0.8855556097083884, 2.305195539939774, 5.083612649470327], [4.384237068059228, 2.6632792982540594, 3.280808071466732], [-0.10961230790230209, -1.817785288765348, 2.951922038870304], [3.7554471952603903, 0.3836089670907161, 0.9580074833110933], [3.55879224649285, 0.7954956723754205, 5.423091251440319], [3.05585165203415, -1.4572354218533383, 3.4970802676904182]]",[-64250.5625],"[[-0.027852148553618606, 0.13520683075646261, 0.2863570810066338], [-0.148052737719797, -0.33065356193243906, 0.11793785258606047], [-1.54517008852047, -1.612158161439835, -0.45607759687667593], [-0.10270884021064276, 0.3104861775702521, -0.4368051111742181], [-0.17364931793286364, 0.05571084828170422, 0.5771219608591368], [1.5896671670255205, 1.2219210506647815, 0.09142328519414629], [0.45896546153968726, -0.3724472268169678, -0.4936886402543549], [0.6331283319011388, 0.34235815557320337, 0.08852025101411944], [-0.07529320350801011, -0.1680750089395513, 0.9882487821167709], [-0.14452775334213622, -0.013239831038075585, 0.10289488533797139], [-0.4631574932892958, 0.4237936250760031, -0.8652373688651831]]",bi11-3_samples_bi2,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.111868341988538, 20.549788535921955, 15.482712895688655], [9.102061320348158, 17.04611352311567, 14.467356455685843], [7.43759947774529, 19.375583241901193, 15.611026190865664], [10.015971821320306, 19.895395906484787, 13.643506248515068], [11.441469161932927, 18.7874592360873, 18.016155548560032], [10.751745944647226, 16.24261265213296, 16.77764211645303], [8.326666611120952, 19.68269872959164, 18.12854725600389]]",[-40889.92578125],"[[0.01565970838784621, -0.2739824060905187, 0.6711714236922548], [0.1449331136900443, -0.05824035238850964, 0.10125421208408888], [-0.2168438748582474, -0.15162343633687048, -1.8944813850505537], [-0.46050097661629313, -0.2758378179988303, 0.25963600249494306], [-0.6174862458640763, 0.6463062713097913, -0.5657715625851606], [-0.052474033305245645, -0.10276483886837103, -0.3384140297270916], [1.1774018606603527, 0.21732513421332442, 1.7653923947953811]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.139821650922558, 20.52830275138952, 15.706824632717446], [9.039456823102585, 16.90992701146352, 14.47212644686141], [7.497016961922959, 19.207921730671025, 15.630638633753119], [9.99539402989551, 19.830645765929475, 14.089467896973915], [11.30065217423395, 18.738516436282133, 18.030908105035135], [10.865310812882564, 16.04996596582503, 16.514992224690868], [8.522612211284669, 19.786743185720322, 18.50769961979112]]",[-40890.0625],"[[0.5708191550944411, -0.11829821860383798, 0.8744984875583517], [0.10606860540806397, 0.07652219149672043, -0.17224307799448452], [-0.09550650779797608, 0.42243201951311343, 0.9174796428036875], [-0.7402564895061641, -0.09271778492752678, -1.1898784027398837], [-0.11790982754615056, -0.21464979705480422, -0.2231339793663233], [0.2677512312993911, 0.37648735770805536, 0.5888775652147462], [0.018745116157863007, -0.4480194465938793, -0.7861100827870379]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.6159478671995454, 0.012383024457599423, 1.9875033547463792], [-1.048670018252572, 1.7693418746567633, 0.3140468856615827], [1.0486907234754672, -1.7695246157593303, -0.31410427889443904], [-0.615968572422441, -0.01220028335503276, -1.9874459615135247], [-3.3569641990802093, -6.5466210671894, 1.1867511081429463], [-0.7074202972634206, -4.556647318731484, -2.214097100384275], [0.9722624922631993, -4.801186304293716, 0.33608478285606874], [-0.9794848971892255, -7.037417652943798, -0.42859733269475153], [-3.2425656839886514, -3.5821862237709374, 1.4006694990876827], [-2.9610892810272444, -2.862678854013338, -1.47231201513224], [-0.44339717419058844, -3.211103838945677, 2.327367161942884]]",[-64250.34765625],"[[-0.2350261607971635, 0.4138498266950471, 0.7543631118887124], [0.13090496141924385, 0.07012867716248154, 0.2216707123283843], [0.5942696857375983, 0.5544936694603092, -0.66385508850256], [-0.17573674631837438, -0.3697524006857396, 0.03125140077516242], [0.08105900837035833, 0.1529561426842933, 0.15453937746188337], [-0.15875568043871657, -0.15529039710937767, -0.19673398039444448], [0.24391117831253178, -0.9580300757801389, -0.31342304748653715], [0.027008008640485973, -0.17894939291179138, 0.0050192872189715396], [-0.43830097981821736, -0.0016065958337938603, -0.2700586433926718], [-0.03731659533909512, -0.02432811548465201, -0.01963156616794588], [-0.020953838972987554, 0.5074551055011157, 0.286154375121634]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.33317253094855, 20.439851056657474, 15.535438146502397], [9.044309518110115, 17.018376809720284, 14.423616287447176], [7.2908204121294125, 19.302214277670647, 15.462554681986967], [9.813871915152083, 19.921882447758826, 13.825594144093596], [11.044308393282558, 18.901564135362783, 18.088250889661836], [10.751135040198204, 16.09191096762021, 16.509144588459105], [8.290250343600785, 19.893848795213202, 18.28596338550464]]",[-40889.9609375],"[[-1.196206405329452, -0.5171956837761561, 0.30895169093547786], [-0.2942713008551041, 0.1399958215671982, -0.30480496204854945], [0.41624995281944266, 0.1950104661510301, 0.49965350003320097], [0.5942326618316623, 0.09782533559558708, 0.18872540100792887], [0.3448738785594659, -0.2865560330789485, -0.8914209836757023], [0.2430850824113338, 0.5979617919128871, 0.7158736763427007], [-0.10612182727284702, -0.2351208802898499, -0.5260798785380592]]",bi7-3,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.0461965884649729, 1.604240904099255, 0.277140283979714], [0.09165751057394196, -1.0482840985472937, 0.2596921642424872], [-1.4921254751909812, 0.7743078193116281, 4.102357670432547], [-1.67132771352216, 2.527971496117027, 1.6321600997576247], [1.341956431021497, 3.720574687496161, 2.2955147497392203], [1.0193852464692246, 2.3312931346690062, 5.135121342050157], [4.5002272344631855, 2.5381693601665423, 3.1475328172864807], [0.011464859623812274, -1.8198499523916947, 3.13908294615288], [3.535658359254133, 0.35630654789955485, 0.9001730621136632], [3.5742766191615347, 0.9476090975661258, 5.45056334225745], [3.0353854689310693, -1.3213873900984734, 3.561766856293255]]",[-64250.46875],"[[-0.5114423230599697, 1.411926193265808, -0.6671147348876791], [-0.33442429248575034, -1.417989372083751, 0.35951436509677526], [0.27025929239400853, 0.5684743077184917, -0.44421004662770147], [-0.4387125622392064, -0.2664710783295608, 0.7780568690250327], [0.10535959760938872, -0.2595272447712559, 1.0563465437723858], [-0.8448155994159606, 0.6667264980962665, -0.7327905160299778], [0.13407266510462182, -0.002316924151780807, -0.4533411702733613], [0.28198491767022815, 0.26412463686877247, -0.372193355950848], [1.2158707273697333, -0.7373542266575109, 1.2976585924661157], [0.2956864882374178, -0.29334544609624513, 0.060305926385099816], [-0.17561544160434225, 0.061132690773488284, -0.8606942270742811]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.832828466428304, 1.6900557653534993, 0.17014341524856202], [0.27069622427889445, -1.1375890875465227, 0.16366175354666818], [-1.3393432498043059, 0.826783577400806, 4.142147379471162], [-1.6783171553078653, 2.324544092690156, 1.721773130043437], [1.5218247209824998, 3.4953423204059586, 2.6248609461281034], [1.0577187588280534, 2.340615899501071, 5.01874475662603], [4.5992385373698585, 2.44789673665501, 3.1272285376180555], [0.18125164071804895, -1.7128668216161393, 3.0672742079163338], [3.8313054016008716, 0.46678343577373355, 1.0435683335800323], [3.6706949492645036, 0.9181461922710993, 5.344871921643664], [3.156313113814932, -1.5326263315350244, 3.568282683280319]]",[-64250.51953125],"[[0.6126901073826114, 0.4967900094415974, 0.2519922114260806], [-0.10123806554733344, -0.7535023060756993, 0.3307053439786579], [-0.22389230095082166, -0.35503328977040777, 0.03246851026071826], [-0.4306728210651946, 0.29703981484356334, -0.01173900016223902], [0.4550501320648591, 1.0584142260747307, -2.291352459860064], [-0.43309711557263175, -0.639350919202973, 2.174350232230262], [0.3396852866750789, 0.8925491843649201, -0.5158257992565225], [-0.06195374730971162, -0.06078559165533788, -0.2592100733104038], [-0.19444446318903283, -0.8680666123437957, 0.4563022085726879], [-0.034907604046111526, -0.8120072765474685, 0.7582624490930597], [0.06407326308036694, 0.7428245087595613, -0.9215306751781897]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi']","[[0.06809809406027244, -0.16141509132785825, 1.2423477192994914], [-0.06713900583691589, -0.11290809403348456, -1.3424827545675093]]",[-11684.359375],"[[0.181018566454792, -0.06690332931244483, 3.471331081529382], [-0.18102077760472984, 0.06690132385087329, -3.471331081529382]]",bi2-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.8560013710333785, 1.5047293499718792, 1.154454821832661], [-0.6826713076452564, 1.4260856822685521, -1.352458663152428], [0.6826530517747589, -1.4262357555335812, 1.3525780856725658], [-0.8559831151628817, -1.5045792767068518, -1.1545742443527995], [-3.704149566901857, 0.23747333544157784, 0.6591635991069036], [-1.8274936882463237, -0.906305126747216, 4.868175417478249], [-4.852871267352559, -0.552471910168068, 5.194447980200812], [-3.73286501638922, -1.8766566955783406, 2.6672147288656687], [-3.2437933112147874, 2.606072389722672, 2.398281961099979], [-0.8641976712396104, 1.6780860949963035, 3.9238338706134326], [-5.37599471759577, 2.2116567642738887, 4.430514358721572]]",[-64250.6171875],"[[-0.05511322073338659, 0.20478215479147502, 0.2372083600974522], [-0.058657077018656446, 0.5507023186482752, -0.06992134328923971], [-0.006175649216641904, -0.3547644550756388, -0.19280214442821986], [-0.3162008174514804, -0.20798883642226898, 0.6899158045142082], [0.1467299558360487, -0.15164205113402165, -0.5579266082940457], [-0.21161234552739291, -0.508561811756054, -0.2924401087519257], [0.09348999047675116, -0.30688925368647396, 0.014758412819924816], [0.12885795079771328, -0.04163831360366293, 0.4904811358700957], [-0.10847958159378246, 0.15610127207146862, 0.041957655076779614], [0.22660311935253052, 0.42079206616851306, -0.06526954661883376], [0.16758490498472292, 0.24233833079744047, -0.29517442704948565]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.6545354411540645, 5.460837888578039, -0.06910672516523261], [-2.7066619719857936, 5.5058070759861515, -0.33158993443538354], [-5.581932414746531, 2.3699144362787754, 0.05396550998141358], [-2.567470125214568, 2.7725973377685103, -0.07956451886334855]]",[-23365.923828125],"[[0.09896993993201819, -0.480251790614608, -0.04634558442646304], [-0.3035383845108957, 1.4239116543707706, -0.05331704707457272], [0.5472935481975804, 0.6870428522577544, -0.00029432200303739983], [-0.3392643968555143, -1.6322364313173177, 0.1008755398017097]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.633004347658699, 5.384494223971793, -0.015334645073128178], [-2.7045259185466457, 5.578694176195941, -0.3407879867299154], [-5.539390096418452, 2.631094560542964, 0.20537729408195476], [-2.707242919361395, 2.9391675923109433, -0.15678483318037878]]",[-23365.5234375],"[[-0.1860801971950733, 1.9236032581738307, -0.11908939890485458], [-0.25540273022788906, 3.0033052017199546, -0.1984245330771575], [-0.20354997863308688, -1.605027974221652, 0.14641442988212708], [0.6456213290499745, -3.3209867697205104, 0.16964379410940797]]",bi4-2,"tensor(-2, dtype=torch.int32)"
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.004604515506027, 1.734627837415524, 0.29906920206595555], [0.2192586314775682, -1.244095172919524, 0.2558472473548159], [-1.336024454313398, 0.9013347942916401, 4.038419793655343], [-1.8036095984339782, 2.516983496799728, 1.7521485124114675], [1.6559672793970268, 3.5859481375977746, 2.658908222418606], [0.8948065486868694, 2.4263583950770773, 5.196604659305031], [4.631739446594528, 2.433552386788371, 3.0546123565311416], [-0.10849272316159575, -1.620677258511826, 3.005621905936736], [3.6944072164083135, 0.3585778429488683, 1.0298138931272445], [3.7429240467701006, 0.9591046640018321, 5.524980257751338], [3.087897046252926, -1.2775020012600964, 3.054716634321979]]",[-64250.4140625],"[[-0.4309784225554417, 0.22887222198758575, 0.020182872696170192], [0.13946303727636022, 0.3206692429433198, -0.7456568375636686], [-0.803627532503944, -0.08606870279814603, 0.44686892871691675], [0.29020381341129714, 0.2216005725954721, -0.314732973847391], [0.17202833934005546, 0.12870085630794298, -0.7598004838521529], [0.6157245250066197, -0.2648324619593414, 0.634988783174425], [0.0431089957072074, 0.29714620715103784, 0.04958673942745079], [0.8161575535587159, -0.5381527571987039, 0.6109540975709435], [0.8197416733416911, 1.4407873563847853, -2.0556073668005506], [-0.5692883194281689, -0.3791105528657156, -0.6417070794390695], [-1.0763224836876284, -1.361862159126541, 2.75183626149777]]",bi11-3_samples,"tensor(-3, dtype=torch.int32)"
