atoms,coordinates,total_energy,forces,source,charge
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.236156781209788, 20.373359802953278, 15.542603463609662], [8.928472154819298, 16.67634961405394, 14.24625212645134], [7.309328752038487, 19.24566204546849, 15.601981836159558], [9.961555378836675, 19.858810495263928, 13.803043347675281], [11.22771178065374, 18.875292203408154, 17.862277456863012], [10.766097233053413, 16.232825626665324, 16.733789929823295], [8.53409808093648, 19.741943894659006, 18.231514136864302]]",[-40889.8359375],"[[-0.22060560654553257, 0.0038032174881074, -0.2987973190895107], [0.5807328201297325, 1.1211152392192514, 1.1283570123761584], [0.9798160733189213, -0.15176443571197692, -0.40099173269600874], [-0.6478155096976008, -0.6050199882028611, 0.14964661687034367], [0.6254201603736209, -0.1546840278054918, 0.3128696943590681], [-0.4782837129036494, -0.34822747310589774, -0.8020756137801249], [-0.8454835723855567, 0.12581057480662744, -0.07734617909216371]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.26829896070115283, 0.03392661960032189, 2.6309284651124814], [0.018903198737866847, 0.06554775721612217, -2.5315873118528422], [2.003052387843887, 3.3107056388171165, 0.03979592627060383], [1.8947862027021674, -3.6856190480833777, -0.24000423811228755], [-4.046298856385489, -0.22523441486020204, 0.04125305913697604], [2.630587603695939, 0.7279861013774644, 1.2692898868326565], [-0.5092269464765314, 2.6962360381551926, -1.3563595555343124], [-0.5031401879213455, -2.8031750754527907, 1.3025660004709219], [2.452597054946655, -0.7886805852982331, -1.1577317550243322], [-2.0543318458615007, 1.8452754771559463, 1.0151017086486178], [-2.04046117962197, -1.6844724111561187, -1.2921735594474613]]",[-64251.3984375],"[[-1.7670738971899767, -0.5071704842242324, -0.0816816270551828], [-0.16692078867199514, -0.25395221586866146, -0.44283162604086596], [0.08568298568922067, 0.32855399793331597, -0.04948245542573093], [-0.07653998354040636, 0.6627068331976269, 0.08225030396594211], [-0.23016420203847893, 0.9160552508669814, 0.46729573753111386], [0.9551910621041265, 0.40334542467170953, 0.18021468489715567], [-0.12422111795595649, 0.31606254344722756, 0.13752072203328217], [0.003021758019282662, 0.7445888007215969, -0.41458336283140496], [0.5328017743491141, -1.000091289807147, -0.6219831077725582], [0.07102768958953688, -0.4941566841318964, 0.5703501856192513], [0.6892612012884223, -1.1084510065054616, 0.17804220437217516]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.38690507954065856, 0.39174814551428927, -0.00011901757558230319], [3.3431192108501224, 0.17810294400190624, -0.07351228657157366], [3.637450503806532, 3.048664142148283, 0.0030714352629542968], [6.9187152117968616, 2.733439985789908, 0.07773120005444978]]",[-23374.189453125],"[[-0.6036994688911422, 0.08456234404746485, 0.005440472715562715], [0.5453297385202227, -0.8226161682608923, -0.02829928935093369], [0.5581549223806512, 0.6389580544233182, 0.04068149246125578], [-0.4973137434443178, 0.09893019065522851, -0.02085143701981945]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.36565936299614105, 0.28642169588330046, 0.05150249441436396], [3.1388359584708176, 0.026953582640858852, 0.0214057623562403], [3.9567457433120152, 3.0424003334147116, 0.08773834322006123], [6.961917080507014, 2.6508671275278326, 0.15027625460183536]]",[-23374.07421875],"[[-1.9579521869059948, 0.1858598021105707, 0.01911845596934558], [2.0027223167173234, 0.012911038184526888, -0.01901659394813904], [-0.2728565708175135, -0.20767043083121903, -0.000664066433298945], [0.22835347592774852, 0.008550923044177917, 0.0007930741766494244]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.3462020563261563, 0.17932624240368195, 0.03303056249933762], [3.410743917740726, 0.11646248816481578, 0.00934178047168837], [3.7137067885787522, 3.0185954758637616, 0.14770139323144157], [6.927087035426993, 2.8075729579980266, 0.08697846178523405]]",[-23374.306640625],"[[-0.0925891782764906, 0.030257982530179323, 0.002002338707914153], [0.09648172776474977, -0.5817484064383949, -0.027221127499030325], [0.41511717556407446, 0.5155218946952974, 0.012545925907696766], [-0.4183431404792101, 0.03715459003957915, 0.013371692707508633]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.093228975645703, 20.567491610607767, 15.807812255146638], [9.146855774730282, 16.986760080355428, 14.550957136345733], [7.413620403542721, 19.316989063898678, 15.634361433251463], [9.923681550490373, 19.798983256748006, 13.750306397957056], [11.167565494374491, 19.052291147871443, 18.110427980694432], [10.819606740371805, 16.264937202112954, 16.667105789103598], [8.52050086101113, 19.778569039371643, 18.116808428718667]]",[-40889.8828125],"[[-0.40334542467170953, -0.025600416301098352, -0.8452028077655418], [-0.5102494333795471, 0.10904136794427033, -0.4601013241205501], [-0.08974533092386985, -0.18876885267531215, -1.3005762819422424], [0.3838689475319624, 0.3508776648616364, 0.5685426991002902], [1.3236550308632917, -1.041327179264331, -0.14468659618302016], [0.57799613641596, 0.09474690066118825, 0.8242483054475728], [-1.2829744999951485, 0.6908558003482511, 1.3563558815603862]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.269516339255368, 20.427442776730572, 15.381651867979132], [9.151723270847938, 17.026662973361265, 14.490865886173316], [7.510327700011231, 19.337027927652148, 15.585080253030137], [10.045589230251874, 19.792142157486985, 13.639292202192113], [11.13114933788301, 18.864875924505796, 18.110664881966827], [10.581874055201919, 16.41809507795347, 16.715556489353666], [8.386142207835128, 19.55238008566783, 18.25562031123175]]",[-40889.765625],"[[-0.3506194231177325, -0.29457253146756707, 0.6819520651915485], [-0.8458070173415813, -0.015553084680959565, -1.2863801851203487], [-0.1872649621850267, 0.2359948501583068, -0.8295206124970486], [-0.19999126136335105, 0.1876011598197626, 0.3187025022067422], [1.0555613284339922, 0.5120529603974566, -0.4908748748253072], [1.0807545537607224, -1.2049054805616752, 1.044051007455209], [-0.5541733098297793, 0.5816764155101859, 0.5778722091752574]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.198784203550058, 20.391417572050084, 15.679184652060401], [9.19475254035716, 16.868350684291556, 14.326816610886656], [7.472071933199074, 19.281702825199382, 15.667270635210722], [9.91138111081054, 19.762098493556845, 13.796311766868968], [11.163846021884751, 18.756805336918383, 17.88875966235091], [10.853528781275818, 16.327545354578987, 16.780738492193603], [8.506499979914524, 19.89515303330231, 18.154941030998703]]",[-40889.82421875],"[[-0.4330066126914548, 0.04425880395930617, -0.5632302828193839], [-0.04552553062102547, 0.2779116195300729, 0.7107427800450641], [-0.08395160386579487, -0.40525390417852936, -1.4171558199792742], [0.32725790411509653, 0.20133718318830934, 0.24059980130328534], [0.8345049558336884, 1.6767808181466197, 1.165331038883371], [-0.4611257550289638, -2.0676283091487018, -1.1864387790342419], [-0.14101264200605837, 0.2623563339835938, 1.061341685748257]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.2802308611497751, 0.1461656585626922, 0.09468724790940786], [3.4019114928841283, -0.005042228858999964, 0.0134708788298065], [3.704942357280434, 2.7493874356987242, 0.04211367359708698], [7.064487730107513, 2.8718506713370093, -0.06766845883611261]]",[-23374.095703125],"[[0.2334342356860968, 0.10290578682138589, -0.006279218451288827], [-0.21640601574846213, -1.9786032988836546, -0.020677121271579738], [0.6193585242184254, 1.9359723280819636, 0.004654080325492914], [-0.6349214202344581, -0.0643905373854022, 0.023317450270153715]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.07284623399727204, 0.010436941872335202, 2.816809196831077], [0.14359891024673938, 0.09850702088446402, -2.5290729230140747], [1.9201518238513262, 3.5627156378943696, -0.06454417638954706], [1.9525415924609082, -3.515034493803129, 0.09184512852052366], [-3.9173670327540155, 0.01287715871391791, -0.053210101138984535], [2.6025059024152886, 0.8364011344322754, 1.0871538885356737], [-0.6289805940383552, 2.5655686644940814, -1.1941943901038583], [-0.589410118845745, -2.535932024902283, 1.3167218106409524], [2.5656383133365854, -0.9350381534933148, -1.3337692522234237], [-1.954820270723565, 1.9422866422670215, 1.2304232743346428], [-2.007147654506658, -1.6889577438180814, -1.0364670283491355]]",[-64251.5078125],"[[0.4455859989541413, 0.5027484928810878, -0.8895975563083524], [-0.7968845536353423, -0.5819936898152211, -0.38527606164589834], [0.1665696272086101, -0.4665287256131388, 0.2578194656878643], [-0.1376549851143919, 0.321784228155002, -0.03407351200967321], [-0.886758028411424, 1.1502509963072542, 0.6827809893077832], [-0.3472288046653646, 0.2591320659974802, 0.3970072919301], [0.2523167876681199, 0.6986616738497669, -0.6960756568643174], [0.33548528450127585, -0.39001054503956145, 0.5521380234451284], [0.4501205532557497, -0.18149339804842177, 0.515666904993547], [-0.4141634500315803, -0.6004511353661702, 1.0547509162707256], [0.9291725122075719, -0.7212601404354793, -1.4564515539212264]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.9880877776712642, 0.3797684344436296, 0.4826982742924074], [0.44545237063859644, 0.23441323664513242, -2.0187935860229764], [-0.4455504384322203, -0.23437876551469344, 2.0189557940653793], [-1.9879897098776422, -0.3798029055740689, -0.4828604823348105], [3.761979380389141, -2.154339744221853, -3.4296177068210136], [1.50545893209798, -5.739463938913314, -1.284659217774954], [0.9868666940458957, -3.1604042653526188, 0.2850778676454453], [1.0792230869973987, -3.092791150759391, -2.7778759384343976], [5.2773614756257725, -3.251915127321565, -1.1175477634666289], [4.398550293659803, -6.092385557068301, -1.2193379682751677], [3.622381253669449, -2.2548770961721343, 1.1404980000840286]]",[-64250.5],"[[0.845570989941239, 0.35949862993675247, 0.19007795628270074], [-0.3187876571903951, -0.051413900038649464, -0.4137999986883082], [-0.3824863103336175, -0.1884174341014692, 0.38590027441556174], [0.1898019224951109, 0.3928850399587626, -0.09530693866056249], [0.04214579308323545, 0.13121112855249828, 0.14757651772969463], [-0.1849713826343804, -0.3854494055166073, -0.040558845630633486], [-0.3519834455189262, -0.48654837430622266, -0.2362668730227536], [-0.002661766868552777, -0.17107430527501183, 0.25207340690868196], [0.18764543424061111, 0.0017280604705307869, -0.42737008296733325], [0.2429016083885841, 0.08842959386666772, 0.10842594835226678], [-0.26428183420272594, 0.30810487193137404, 0.12354388900987635]]",bi11-3_samples,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.8685257347405713, -1.5846818555756275, 1.0315818747114727], [-0.1401160118665103, 1.1858435709834123, 1.7038331641817026], [0.14008988608617978, -1.1858851603467357, -1.7040194563405837], [0.8685518605209026, 1.5847234449389525, -1.0313955825525922], [1.629060256110959, -2.2142884343398164, 2.6412864276691166], [5.866922126802788, -0.5728865997327202, 4.016849485814329], [3.780102583958168, 1.6398543513054953, 4.382257347934544], [3.0475361283664677, -1.2699959541142967, 5.0074811822156455], [2.9744479742244505, -0.5929825824183851, 0.5417576087224272], [5.8213029146035025, -1.188454305684331, 1.167675316443706], [2.722009283262999, 2.1278384282915086, 1.7101850886711267]]",[-64250.2578125],"[[-0.6013273678066565, -0.25205900872304016, -0.30710085559331673], [-0.6181233655787257, 0.9737107283858846, 0.2988324918001499], [-0.37703541436009197, -0.7138877551659647, -0.1463925754932065], [-0.34917117133053427, 0.9337593627763151, -0.8783818839143102], [0.7146374892611695, -0.9680841231254377, 0.1387830315373349], [-0.26928520371324954, 0.09991317535783045, 0.15979353251303208], [0.5468400053498639, 0.22003770096614694, 0.7824611711686744], [-0.12460822346135444, 0.23996530411530642, 0.223807968720634], [0.5979216826814563, -0.2903350425890038, -0.34035187124820243], [0.2901214352205894, -0.12733385142543774, -0.19335776012771838], [0.19070278611746302, -0.11412675569086062, 0.2684477435298129]]",bi11-3_samples,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.1522681762308706, 0.08561999845537603, 2.455604997759498], [-0.06279333934091659, 0.15025662387570315, -2.698053835610772], [1.935909032083305, 3.363205600013421, -0.02610768754912404], [2.0164926963972567, -3.370208670541881, 0.010179772086210945], [-4.011772872857388, 0.16081293024126014, 0.05793385022241071], [2.644019307853397, 0.8179854690597657, 1.242774240501742], [-0.6141392584166885, 2.7619477969548303, -1.380441686754159], [-0.46955420625751204, -2.5560681459088315, 1.231887520480708], [2.786996841580061, -0.8712744142753868, -1.2690650419576714], [-2.0427252911946856, 1.8523863467362842, 1.3091883506440551], [-2.075402475977892, -1.7954627054818282, -1.3322283864746423]]",[-64251.7109375],"[[-0.792413916993565, -0.1006929399545168, 0.4307440920841215], [0.35373585897780735, -0.5594800696806121, 0.4550745575583586], [0.16104859150217238, 0.43675466610238023, -0.10593207975492479], [0.3073601772011438, -0.3186958687569287, -0.17559667254091635], [0.06563196952027436, -0.643619981245765, -0.32121040903508497], [0.6253312001551913, 0.07248278051491497, -0.5774978563485708], [-0.16340932830441932, -0.22741188600886672, 0.664743662245025], [-0.6141150135402332, -0.007668617654676216, -0.23034109403350672], [-0.6625073154823049, 0.41428002391318725, -0.13089143740915887], [0.5168814947966155, 0.3453532352971545, -0.4368203835354167], [0.19813590087713107, 0.5895691923464681, 0.42742063088335425]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.16489512298764575, 0.3020813407408025, -0.008913895700979998], [3.3301502017670366, -0.04960368620853314, 0.10585753074384524], [3.8185863712884, 2.852993218736067, 0.08706280777172627], [6.955784930290534, 2.6481751998585548, 0.06700738248758348]]",[-23374.34765625],"[[0.3587927588856635, -0.017992944655517342, 0.021598893116367427], [-0.34513736535671075, -0.4076733650093583, -0.015437611232112371], [0.18771850503274323, 0.4367020098806045, -0.01066552800508755], [-0.20186513380253904, -0.00867845497350011, 0.006895049420025013]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.58781987990985, 5.510073172280244, -0.21174692316545216], [-2.852112312835789, 5.558142488989959, -0.19367466814587397], [-5.619824385558023, 2.388736876704046, 0.261163663029982], [-2.559119157976316, 2.6058508119777892, -0.03994120158796864]]",[-23365.830078125],"[[-1.6612390051881338, -0.9095832664209947, 0.22826878374291984], [1.6756495321319071, -0.2563912685163815, -0.08179588694266875], [0.47337280031378276, 0.9202908885502479, -0.2721787248063345], [-0.48515812663832425, 0.2437851941881661, 0.12622920205416263]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.589634765807746, 5.2246749509581285, -0.026025161029749073], [-2.7829247217601694, 5.660994195957029, -0.19347034314018363], [-5.535473928391097, 2.4070201969941354, 0.05220627564109854], [-2.4357603590612498, 2.4269210331057, 0.005209223169102266]]",[-23365.828125],"[[-0.6612207347510274, 0.6510335041885419, -0.02674152907751131], [0.6787824074666906, -0.9952997793139241, 0.0717123747388958], [0.6765712575288436, -0.6578767561357206, 0.044476031442967585], [-0.6924467998616693, 1.0032434640208685, -0.09198867109104461]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi']","[[0.35499051840810103, 0.2806309241891621, 0.08945522687025274], [3.5945371179576853, 0.2019260701339797, 0.031650872442935594], [3.7529736747249824, 3.18311476556232, 0.09893260939181468], [6.965176930441572, 2.8995490921895484, -0.028574305340232992]]",[-23374.3203125],"[[0.41843703721843123, -0.02863494191149887, -0.006210040311489162], [-0.3978140531248647, -0.026507954510937293, 0.006239859982395151], [0.42544129173434014, 0.012084134956491152, -0.02498129946071034], [-0.44448824014313754, 0.04164655142273369, 0.025863846534042455]]",bi4-6,-6
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[11.978247860787475, 20.287738517822344, 15.576934432265851], [9.173499347852779, 17.025232238798164, 14.613984251451855], [7.434485445716897, 19.54247062370898, 15.531776356651076], [9.843163175992242, 20.016705160720942, 13.611571407870377], [11.15880581319089, 19.089076060277893, 17.898671995905925], [10.7239325671727, 16.150059991842532, 16.66372917793905], [8.391669237011243, 19.717635530738526, 18.230589507933495]]",[-40889.796875],"[[0.6882929233040117, 0.922562202335241, -1.2631286579715977], [-1.1769030663720477, 0.6476489021208887, -1.3532489587872532], [0.1540466509803845, -0.33152814886599496, -0.41715616433931885], [-0.12935926476850562, -0.44458892459844696, 0.5003038866474774], [0.14728300043096837, -1.1898316086365477, 1.1193612316755313], [0.8101493963787613, 0.10716163338664247, 1.1264579945341888], [-0.4973991041163369, 0.298549156075556, 0.28368369788759357]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.049162747727548944, -0.007670609073343013, 2.651429542769732], [-0.10724523374487048, -0.013326029267568085, -2.486392442853879], [1.9569652978506418, 3.4118842931669575, -0.0002752759404918527], [2.157554959220518, -3.679185336586496, 0.07878332847835273], [-3.9607213926557026, -0.017045874694983785, -0.06205575358678295], [2.5045130613246, 1.0711454458429037, 1.2712923392314859], [-0.5431010829947598, 2.718640700687834, -1.1689659686774039], [-0.5718677673332242, -2.8002108470925213, 1.2246753728975739], [2.4529333991258677, -0.7663052190039688, -1.3392602158425964], [-1.987866754643038, 1.7951128088488661, 1.4247239899227662], [-1.9205266479165408, -1.717284122646372, -1.160209469318218]]",[-64251.3359375],"[[0.3430110104478756, -0.4836832382076887, -0.1541640476154567], [0.45717427582375647, 0.8964881165797826, -0.6056334537553847], [0.17775475488025508, 1.6729714696025335, -0.5449168191248527], [-0.6017150903771534, 1.1347415792664626, -0.21358155452436622], [-0.0564035038552577, 0.46365099110216834, 0.44072738263140926], [0.35982814269958324, -2.0680119179518726, 0.4836210174768795], [-0.8553201042834814, -0.24030576978364326, 0.04359490876157218], [0.6778460111790581, 0.22016065118710954, 0.2217619351188434], [0.5329781521232261, -0.5380010620285492, 0.9979084220196678], [-0.31646908650324196, 0.13091719987703937, -0.73410332202796], [-0.7148627180222805, -1.1881007410340376, 0.05990493691497584]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.593208549246059, 5.2654938721590145, -0.0525306185182456], [-2.846270388242156, 5.699496895606487, -0.24896447374101371], [-5.457761771009789, 2.5561962578935664, -0.006327964871330513], [-2.6004381685662863, 2.7325387648555783, 0.11573744789103038]]",[-23365.7734375],"[[-1.4822052800461547, 1.8881333278452697, -0.09345198955107514], [1.196592585237202, -0.08039273232978429, 0.06632292816480577], [-0.43905117671224647, -1.9238588259689726, 0.14002405229547446], [0.7247794683830665, 0.1130070396467532, -0.11489464178439247]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.682876327927153, 5.452998080426679, -0.12415992210764323], [-2.729540201656966, 5.532083526106624, -0.12440013784666029], [-5.474193201075275, 2.659582227784455, -0.008879825266925143], [-2.6927630221519623, 2.7529009986240482, -0.3151504249635235]]",[-23365.857421875],"[[-0.038436964443765584, 1.1511020319228675, 0.08830900906191769], [2.659045097245562e-05, 1.3644492045538221, -0.05090326324265407], [-1.0018905487914556, -1.2487335576552978, 0.021450910621224728], [1.036526412794624, -1.2668984115051691, -0.058833969013684206]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.054608362343333966, 0.06577299960590513, 2.511155676725004], [-0.06250295115086035, 0.07223567446928952, -2.735949437130333], [2.08811111728545, 3.4786483701531155, -0.013108027475374623], [1.920228513178796, -3.4248677407980046, 0.06658461397194687], [-3.8527208894512586, -0.041084675703159095, 0.03416093290622421], [2.678061433689659, 0.9253775030669507, 1.0657857608179995], [-0.532365758174713, 2.713335944673349, -1.339925687225944], [-0.596820534612481, -2.7305546875815168, 1.358337430036738], [2.7247314595845333, -0.9468752520034732, -1.1693831664627083], [-2.077481200692213, 1.9164338435797392, 1.2928376531517234], [-1.8926582356823747, -1.6979582240866296, -1.2568988358387976]]",[-64251.7109375],"[[-0.013136611473651388, -0.06151146590005064, -0.14788494743497851], [0.6961389060369582, 0.11008878452761932, 0.5458660709353796], [-0.45406869002500455, 0.5250555504738286, -0.47720307764914116], [0.2722749869617682, -0.38745949507638494, 0.03145603498859642], [-0.5492424454683804, 0.2464093663655663, 0.14039804516752005], [-0.116640061838819, -0.5439166594436637, 0.7551395854715377], [0.017190533769700127, -0.038649553654766675, 0.4686886591477743], [-0.10693229085820533, 0.8129256751030488, -0.20298233016415912], [-0.4629641462249631, 0.13667703977676457, -0.7598863587450879], [0.6256392184837425, -0.11165684978819392, -0.39777250407486975], [0.08816903812864281, -0.6836973309797003, 0.044036372559977076]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.7526854375129866, -0.8456772331371252, -1.7458549049219183], [1.4306764901428788, 1.0223770263976624, -1.1121218096216925], [-1.4307377328126143, -1.0224923991115853, 1.1122634269662721], [0.7527466801827228, 0.845792605851049, 1.7457132875773402], [4.670012770730847, -5.520865850871958, -1.0183711908824653], [3.4879027805045206, -1.4116175851694424, -3.0829635493099046], [3.2836986906828116, -1.0891660605000926, -0.04340981061116267], [5.555425381135422, -2.75266880769987, -1.2545265302988335], [1.7278340947499355, -5.151816243502539, -1.2509847438338633], [1.600952545027389, -3.533237018383634, -3.7439839347608244], [1.2816305790564801, -3.0375225249461475, 0.7892308171228204]]",[-64250.421875],"[[0.13341482228706653, 0.1561822618657037, -0.7620985371247665], [-0.7455920457282806, 0.7303803625977245, -0.7194860782760439], [0.5571285374327577, -0.5537130821101576, 0.32615747135533085], [-0.2434545501393206, 0.1782502581546991, 0.4533039921011505], [-0.2846858630303541, -0.3256055580464259, -0.008627464827491526], [0.234907581453985, -0.3585889731367405, -0.39048187993096395], [0.6923676098406395, -0.12773103566078498, 0.6267154828604666], [0.16730753422275205, 0.16960131946176465, -0.0974257345219357], [0.1331533923734848, -0.334488775788589, -0.3953129854347018], [-0.15346388441653286, 0.3345934711670414, 0.16286183729539008], [-0.49675293411356986, 0.12287797292394337, 0.8164686572127619]]",bi11-3_samples,-3
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[12.142814037746376, 20.405048411792016, 15.4602566627808], [9.0723377633796, 16.96039487945645, 14.337141570029008], [7.575163502256184, 19.34672957652764, 15.510733438033517], [10.054100004075439, 19.910993750131944, 13.782344132859336], [11.338574750679555, 18.73714023213342, 18.002681241997138], [10.793800935576188, 16.270846473488163, 16.733981791171633], [8.4150843883, 19.72739585304799, 18.149710991842515]]",[-40890.01953125],"[[1.0093590933722207, 0.038958322745854965, 1.2925400374704579], [0.4460344510147916, 0.016876149386211542, 0.47025122224455007], [-0.31938410203060646, 0.05730339045786987, -0.6815663995047146], [-1.1501815764836243, -0.47953645789866867, -0.888187562557288], [-0.23366815478068437, 0.9993713805250574, -0.16075116612448617], [-0.3187959875692307, -0.6728889215509545, -0.7837621500855938], [0.568188400889319, 0.027778702380217977, 0.7462096250481304]]",bi7-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.842473738572591, 5.335559639851612, -0.14312262945585955], [-2.9082846692716684, 5.552235230913701, -0.14429182063948162], [-5.614704484118551, 2.6525245608444017, 0.15999021611987918], [-2.5767002507021988, 2.7005749907976653, 0.058406240403745036]]",[-23365.845703125],"[[0.02602217515401062, 2.0564758859273002, -0.18910289058220178], [-0.06699383219362182, 0.7547729459585877, -0.10132116364732324], [0.5968325627818377, -2.2418391563215954, 0.19039569338656018], [-0.5565407829260229, -0.5641836483972369, 0.10100358080973851]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.06965078216732898, 0.015820855429282923, 2.6534621769913906], [-0.15063095432772794, 0.07368311238869313, -2.653643115185508], [2.255001174202882, 3.483293636507387, 0.04279890493810573], [2.2175586167741645, -3.356401713190355, 0.10034940314595903], [-3.8901330707482145, 0.17989398712593296, 0.14203201489095807], [2.7095003191680354, 0.8699091416654552, 1.2062853540471827], [-0.5526471602718316, 2.4886562753691446, -1.3025853098952538], [-0.5723336449872998, -2.5887898805855722, 1.1224640401642803], [2.6949234657675762, -0.8505513718356688, -1.169303532732729], [-1.9274325470088205, 1.689251610450479, 1.0820799688303693], [-2.046003647692618, -1.6454328908151867, -1.2998904872907344]]",[-64251.08984375],"[[0.11847711606043726, -0.23894519266258524, -0.5628667286319285], [1.2133392178013562, -0.8843951833034225, -0.5380375717135696], [-0.8402277204053861, -0.057838334476554114, -0.4471269647724543], [-0.587251598679055, -0.34854649576204666, 0.2493238162499234], [-1.8683137110884238, -1.6667180290457526, -0.9972481623638085], [-0.19727653488268226, -0.20092015002561311, 0.44070187727398663], [0.7875982381173005, 1.6870030157313778, 0.2218739324342999], [0.4192109911187693, 0.07187450859364071, 0.3057401756280756], [-0.2906225435030155, 0.44025347663542785, -0.7021630040653019], [1.6168139176112923, 1.828364916583433, 1.9842314468068487], [-0.3804379627377059, -0.6196439168266824, 0.05397864370481318]]",bi11-3,-3
"['Bi', 'Bi', 'Bi', 'Bi']","[[-5.988343244979093, 5.470719953036983, -0.030808608506577226], [-2.5546188014061864, 5.551764423868182, -0.15200503395259674], [-5.286731917938559, 2.4573739751820414, 0.07042014909309574], [-2.663296049590806, 2.543008230804711, 0.03431540317377259]]",[-23365.3046875],"[[1.394579979113856, -0.6303433114212831, -0.04644031934577689], [-1.0643473070009817, -0.3334794629750992, 0.08045531301523452], [-3.177234255831002, 0.3579783357992537, 0.0561793549580699], [2.8464719361748756, 0.6129019663999121, -0.09279306686959672]]",bi4-2,-2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.03815600941454516, -0.06245207438213474, 2.5315239371311145], [0.06915218364065792, 0.06631966094392637, -2.453950454268143], [2.0528346297498086, 3.3827502388982316, -0.02280447600966309], [2.111065563032476, -3.564507917043029, 0.01567707778023618], [-4.059504635828875, -0.050122619214339775, 0.006689980744525709], [2.4767538657334622, 0.8534061485363565, 1.2690802404528836], [-0.5372356660086531, 2.81996377194906, -1.1814421861830549], [-0.6007221129352996, -2.5893294438633765, 1.206489125119232], [2.5339032271679933, -0.9436419612444148, -1.2152983774842572], [-2.040781502806463, 1.8424129219638425, 1.0934806895010367], [-2.027451427746803, -1.872069800824445, -1.2043338135111483]]",[-64251.796875],"[[-0.7055635469813443, 0.5666693923041096, 0.14287144777241406], [-0.6045926706218492, -0.08830942043865031, -0.1972434190557061], [0.16623605210054465, 0.5463946900367997, 0.009685947444948056], [-0.6795984760600309, 0.18193074293729128, 0.2208104207362871], [0.26628606164406377, 0.0196522584175968, -0.03302429051090985], [0.8017999913692677, -0.4084923132398269, -0.07491468549190565], [-0.012440335784850834, -0.3373546832184966, -0.6635002760706729], [0.5163251077657434, -0.8729229146724068, 0.25367278822302747], [0.41623349775013774, 0.29353611921181577, 0.1558713124779325], [-0.16480086152460718, -0.3407030327115875, 0.8047007115551735], [-0.01251508293716838, 0.4308316639060786, -0.6338317861139237]]",bi11-3,-3
